clip_id,split,pc1,pc2
FcR9VhCxBb0.004,train,-2.2694707,-5.226066
Fco1CMgOadI.002,train,20.407518,-11.129144
Fco1CMgOadI.003,train,2.4455988,-6.657871
Fco1CMgOadI.005,train,18.645851,-10.242677
Fe9_SVPd_5I.004,train,-7.7564573,0.827173
Fe9_SVPd_5I.005,train,-7.7022543,0.51406467
Ff0WqsFl-1s.005,train,-0.9831564,-5.614238
Fgq5I4bkq2s.001,train,-10.237089,3.715084
FhCOvzMrNs8.000,train,-2.2335527,-0.5247441
Fi1ILrwQpSY.001,train,-7.617535,-1.308971
Fi1ILrwQpSY.002,train,-6.5981417,-2.8749368
Fi1ILrwQpSY.003,train,-6.562574,1.2468654
Fi1ILrwQpSY.005,train,-9.566128,-0.41326955
FksSYDfLH04.002,train,5.0329223,-5.15615
FkuwzJcoRVI.000,train,-1.1879876,-0.6525402
FkuwzJcoRVI.001,train,1.9806387,9.017553
FkuwzJcoRVI.003,train,2.8753088,6.941897
FkuwzJcoRVI.004,train,8.400813,-1.0774759
FkuwzJcoRVI.005,train,8.529793,12.717683
FkzVX7SQ9wE.001,train,-1.7702074,-1.3958673
FkzVX7SQ9wE.002,train,-4.28985,-0.1487847
FkzVX7SQ9wE.004,train,1.1461943,1.5267876
FlAGm93fJa0.000,train,-6.6847024,1.0019406
FlAGm93fJa0.004,train,-10.222371,-0.41215748
FoWuHvikyqU.001,train,5.685698,-5.7423077
FoWuHvikyqU.003,train,4.5337467,-4.423467
FoWuHvikyqU.004,train,9.978391,1.5554657
FogaU_yB9aY.001,train,-5.334903,-3.834276
FrOxqNe6sAU.000,train,-13.159678,1.7996992
Ft0ahViXZPc.001,train,-4.3774905,0.5946505
Ft0ahViXZPc.003,train,-9.670628,-0.611898
FvjIziLzffo.002,train,-3.7694654,-5.241042
FvjIziLzffo.003,train,1.9023262,-5.0310006
FvjIziLzffo.004,train,-1.5784879,-4.860771
FwjoTGcsFNg.000,train,1.3212392,-3.0711179
FwjoTGcsFNg.001,train,5.8454123,-3.2901263
FwjoTGcsFNg.002,train,0.08680689,-3.8102398
FwjoTGcsFNg.003,train,0.038134906,-3.918552
FxVUG2R1y0Q.000,train,-0.7657815,-6.316049
FxVUG2R1y0Q.001,train,0.3194137,-6.4248657
FxVUG2R1y0Q.004,train,-3.7899654,-7.469795
Fz1BcPpjNXY.001,train,-9.689517,1.9304633
G-25EWOIGNs.000,train,-3.6252067,-4.4736485
G-25EWOIGNs.001,train,-2.1792383,-5.3183255
G-25EWOIGNs.002,train,-4.7646155,-4.747247
G-25EWOIGNs.004,train,-1.5039873,-4.8902593
G-25EWOIGNs.005,train,-3.5069244,-3.073214
G2D3qU6R_YA.001,train,-0.923596,-4.6540465
G2D3qU6R_YA.002,train,-1.7996713,3.3822227
G2D3qU6R_YA.004,train,-0.98522216,0.44533363
G7QTNbKbu_4.003,train,-3.413959,-0.19790363
G7QTNbKbu_4.005,train,-1.2688078,0.9120423
G7hYffrZ1Hc.004,train,-5.427218,-1.2072705
G7hYffrZ1Hc.005,train,-2.1988099,3.4911077
GCkOL2jLSQA.000,train,-9.601085,2.8492064
GCkOL2jLSQA.001,train,-9.892529,2.7756894
GCkOL2jLSQA.002,train,-9.726322,5.722254
GCkOL2jLSQA.005,train,-9.016314,4.278415
GG9WPQLI_rg.000,train,-7.0315857,-0.18388951
GG9WPQLI_rg.004,train,-11.420036,3.1257422
GG9WPQLI_rg.005,train,1.7226797,11.436018
GGiKj4OC2Jk.001,train,-2.2955549,-6.558298
GHetseJP358.001,train,13.746059,-5.925744
GHetseJP358.004,train,9.867922,-6.755057
GMwEmLo-gfc.000,train,-5.275657,-3.6403048
GMwEmLo-gfc.002,train,-2.4821248,-1.1426842
GMwEmLo-gfc.003,train,-4.6404233,-2.1638303
GMwEmLo-gfc.004,train,-7.2905164,-3.3050325
GO6s-qDADuU.004,train,-3.3305452,-5.0646086
GQczMGrVgbc.000,train,-5.070826,-1.049649
GQczMGrVgbc.001,train,-5.4366736,-2.4596517
GQczMGrVgbc.002,train,-6.3608255,-0.06299742
GR-P1m_Yvm0.000,train,-3.6834202,1.3668878
GR-P1m_Yvm0.005,train,-3.9220304,0.8705127
GRXPm8mmidw.000,train,-2.5512135,-1.1410563
GS7cBLgZKgk.000,train,-5.6230273,6.7727647
GS7cBLgZKgk.001,train,-5.6163588,3.2447004
GS7cBLgZKgk.002,train,-1.4545487,10.5793705
GS7cBLgZKgk.003,train,-2.788301,10.264093
GS7cBLgZKgk.004,train,-5.2787476,3.8077114
GTmHSF6vNWc.001,train,-0.87438816,-4.2674184
GTmHSF6vNWc.002,train,-0.9427677,-8.24663
GTmHSF6vNWc.003,train,-3.225075,-6.3795495
GTmHSF6vNWc.005,train,-1.1526129,-6.9074316
GUxm9AWVpOI.000,train,12.876685,-3.0861535
GUxm9AWVpOI.003,train,12.722408,-0.09060712
GWOtluILlk4.002,train,-8.458367,0.8574426
GWOtluILlk4.003,train,-7.0933123,10.565579
GWOtluILlk4.005,train,-10.300998,-0.6730071
GYku69XEoxc.002,train,3.1356788,-5.301659
GYku69XEoxc.004,train,2.1661794,-4.834697
G_VQne_BXWE.002,train,-5.578755,-3.9140873
GaUs3UUUtmw.001,train,2.9113991,-4.0757723
Gd08FYfFRtk.000,train,-2.1460998,-3.5472212
Gd08FYfFRtk.001,train,-6.0883503,-0.4387005
Gd08FYfFRtk.004,train,-1.6186004,-5.2765
Gd08FYfFRtk.005,train,-3.5712714,-3.5321784
Gdrgw7Z6tLg.002,train,-3.7024093,6.739074
Gdrgw7Z6tLg.003,train,-8.122935,3.7567081
Gdv79afXNKE.003,train,0.9717344,-10.1119175
Gdv79afXNKE.005,train,-0.46071786,-9.087486
Gg4OMtVe7lk.000,train,1.5294167,-6.477555
Gg4OMtVe7lk.001,train,3.0042672,-6.762776
Gg4OMtVe7lk.002,train,2.389571,-5.184519
Gk94xrcmFts.000,train,-3.661065,16.33992
Gk94xrcmFts.002,train,-4.940079,17.6278
Gk94xrcmFts.003,train,-8.581368,8.245234
Gk94xrcmFts.004,train,-3.3048744,4.6124377
Gk94xrcmFts.005,train,8.349084,35.72253
GkA0RCMSWF4.000,train,-6.774422,-1.4919654
GkPz3-y6Les.001,train,-7.8613057,3.348768
Gl93Hw1A2kY.002,train,8.675896,-1.7981385
Gl93Hw1A2kY.003,train,20.030003,-0.9502796
Gl93Hw1A2kY.005,train,16.641346,0.23983096
GocSYjCaMlA.005,train,15.504636,-11.544121
Gomd4Y8-D2Q.005,train,8.770803,-9.216827
GquB5W7bzFo.003,train,3.1174893,-4.9333873
Gs-AdRcYSPo.000,train,-5.142869,-1.0845968
Gs-AdRcYSPo.001,train,-4.4620337,-5.137763
Gs-AdRcYSPo.004,train,-5.9544168,-3.4182367
Gvdh94z-SoM.002,train,-1.6087073,-3.9024441
GwKmjEb3qN0.001,train,-7.733796,1.2500322
GwKmjEb3qN0.002,train,11.620218,42.302853
GwKmjEb3qN0.004,train,-6.3972955,9.269149
GxMxrhiyjO8.005,train,10.578948,-11.324055
GyLjVOVPGKQ.001,train,1.6708202,-6.1209955
GyLjVOVPGKQ.003,train,-2.5678687,-0.18475334
GyLjVOVPGKQ.004,train,1.5779644,-3.0151565
GyLjVOVPGKQ.005,train,0.10472919,-2.3032367
H0_4dZMjUow.001,train,-8.934609,0.91632265
H6s9aFAQP3M.000,train,-8.768856,-2.0461695
H6yu96w7tUc.000,train,-4.146398,1.6428318
H6yu96w7tUc.002,train,-9.365274,2.163787
H6yu96w7tUc.005,train,-8.251212,-0.76565033
H8h4fAGgV18.001,train,-3.4214442,-0.9976544
H8h4fAGgV18.005,train,-3.8143044,-0.12487061
HCkDd0UnUgo.000,train,-4.64695,-0.07455956
HCkDd0UnUgo.002,train,-4.790768,-2.9953182
HCkDd0UnUgo.003,train,-1.097664,-0.21630828
HCkDd0UnUgo.004,train,-2.852132,-3.9842494
HEHMW0uiFa4.000,train,8.723083,-7.02166
HEHMW0uiFa4.002,train,9.1516905,-2.4472184
HH03EXo0TB0.001,train,-9.101548,4.7407007
HH03EXo0TB0.002,train,-8.861825,5.2308726
HH03EXo0TB0.004,train,-8.339598,6.3663263
HH14jGFGuL0.005,train,17.426586,-1.8645071
HJkoeB_F4c4.000,train,5.637244,-5.024802
HJkoeB_F4c4.001,train,1.8850831,-7.7906303
HL-K_PZXFR4.005,train,-6.051328,-1.8815522
HNKnvSmTkC4.001,train,3.7167654,-1.9361187
HNKnvSmTkC4.002,train,10.349764,-2.6396563
HNKnvSmTkC4.005,train,-9.443522,2.0494301
HONL8ha-1BE.000,train,-3.504906,-0.88422054
HONL8ha-1BE.002,train,-5.8826365,-0.6057425
HONL8ha-1BE.003,train,-7.4646707,1.1976564
HONL8ha-1BE.004,train,-6.0329137,3.65239
HONL8ha-1BE.005,train,-9.364112,0.41028073
HP8f3oqJwz0.000,train,-6.7199125,0.07959166
HP8f3oqJwz0.001,train,-6.2175436,3.4950905
HP8f3oqJwz0.002,train,-5.0078425,2.7687728
HP8f3oqJwz0.003,train,-8.607644,0.8956682
HP8f3oqJwz0.005,train,-7.290834,1.2140838
HPEemWelY1E.000,train,-4.555889,-2.7314038
HPEemWelY1E.001,train,2.358154,4.9745374
HPEemWelY1E.002,train,-0.4699929,-0.42056924
HPEemWelY1E.004,train,-2.8839378,-0.9975108
HQZD4j8_FR8.003,train,-6.0937505,0.32199818
HTF8k56_Oxo.001,train,0.55496424,-2.554628
HTF8k56_Oxo.004,train,3.8428836,6.923681
HTF8k56_Oxo.005,train,-1.7217317,-3.1009278
HT_8WpgGqjk.000,train,-7.7297225,0.464532
HT_8WpgGqjk.001,train,-8.567777,-0.06494353
HT_8WpgGqjk.003,train,-7.485004,1.6280036
HT_8WpgGqjk.004,train,-10.049482,7.1175447
HUHFlCs3YJ8.000,train,-2.7315593,-3.5601182
HUHFlCs3YJ8.001,train,-5.280309,-0.07484408
HUHFlCs3YJ8.003,train,3.2296371,-3.0173533
HUHFlCs3YJ8.005,train,-0.3569361,-1.2449247
HUJt0I1UKzo.000,train,3.5036783,-8.186704
HUJt0I1UKzo.001,train,4.399027,-9.058906
HUJt0I1UKzo.002,train,5.3509736,-9.116647
HUJt0I1UKzo.003,train,6.390064,-11.813067
HUxtuDE-YNE.003,train,10.070559,-12.863516
HUxtuDE-YNE.004,train,19.20862,-10.940669
HWuh0biZQ_c.000,train,-4.474227,6.299059
HWuh0biZQ_c.001,train,-6.038134,-1.5081466
HWuh0biZQ_c.002,train,-5.550012,0.89163345
HX-3jJdK7HM.001,train,-6.33545,-3.1810985
HX-3jJdK7HM.004,train,-3.5830219,-4.9268146
HbGeoKBULAA.001,train,-9.887497,2.6908188
HegkSmkiBos.005,train,2.2790864,17.557327
HekcZ0Em60E.000,train,4.055608,2.162625
HekcZ0Em60E.002,train,36.17569,75.81155
HekcZ0Em60E.004,train,2.0332065,4.288342
HekcZ0Em60E.005,train,5.620443,8.590955
HhC2cGFFZeY.000,train,2.5873518,0.89839536
HhC2cGFFZeY.001,train,18.331812,6.836412
HhC2cGFFZeY.005,train,13.456067,0.36985612
HkBs4_vaCcs.000,train,-7.008843,1.881679
Hklc55y7vUI.000,train,0.3290802,-1.2496318
Hklc55y7vUI.005,train,-4.4068117,0.55209804
Hm5K_K0v718.000,train,-8.007808,-1.6532303
Hm5K_K0v718.003,train,-5.791226,-2.2305522
Hm5K_K0v718.004,train,-8.889221,-1.5064324
HoJXPFp9hYo.000,train,-7.7759776,-2.372373
HoJXPFp9hYo.004,train,-6.9179344,-2.9559448
HrddpXxWFns.002,train,-0.010552501,-5.3354707
I01_ubtktEQ.001,train,-2.042438,-2.4770641
I01_ubtktEQ.003,train,5.212617,13.271042
I01_ubtktEQ.004,train,0.7021587,-3.741025
I01_ubtktEQ.005,train,6.0431037,-1.7311742
I53JQFtiQxM.000,train,-5.850162,-0.6645779
I5x9T9ftW18.000,train,-1.6739894,3.972502
I5x9T9ftW18.004,train,6.085148,11.004581
I5x9T9ftW18.005,train,-3.35465,-0.54706293
I8jMoBAMtVA.000,train,-8.14445,-1.579525
I8jMoBAMtVA.005,train,-9.844288,-0.049349464
IBqmyEhgnHM.005,train,2.030809,-0.61120015
IFF47jVKMj8.002,train,-7.5009894,0.6611256
IFF47jVKMj8.003,train,-6.410307,-0.32875273
IFF47jVKMj8.004,train,-9.513969,-0.5641682
IFXaH_E54iA.002,train,1.9426628,-0.7931937
IFXaH_E54iA.004,train,-1.3838996,-4.297251
IFXaH_E54iA.005,train,-4.479397,-4.229617
IHJn3UHXCMs.000,train,15.891633,1.9164765
IHJn3UHXCMs.001,train,-7.9887085,-3.2518535
IHJn3UHXCMs.003,train,-6.8803344,-2.3990874
IHJn3UHXCMs.004,train,11.491834,2.4798782
II2KVV-uLNI.000,train,-0.645579,1.3819942
II2KVV-uLNI.001,train,-0.2674831,1.8725876
II2KVV-uLNI.002,train,1.4468484,2.765836
II2KVV-uLNI.003,train,1.7914553,0.24143448
II2KVV-uLNI.004,train,-4.668865,-0.58881
II2KVV-uLNI.005,train,-1.8982044,0.2907005
IL5VgGakSNw.000,train,-8.907015,0.57564443
IL5VgGakSNw.003,train,-6.5832334,-2.2268307
IL5VgGakSNw.005,train,-8.883106,-0.57367927
IMCEXoAkZv4.000,train,-6.6581907,6.496599
IMCEXoAkZv4.002,train,-9.372086,6.1944823
IMCEXoAkZv4.005,train,-6.77667,6.4148545
IPjl2LdPMn0.000,train,-11.546295,-1.1680595
IPjl2LdPMn0.003,train,-4.3950553,-0.5833013
IPjl2LdPMn0.004,train,-11.089173,0.5423314
IQNNEfYYYiw.005,train,13.205086,-2.7327878
IQdz0Pd-L2Y.001,train,-7.4947696,4.306587
IQdz0Pd-L2Y.003,train,-4.248199,9.006787
IQdz0Pd-L2Y.004,train,-10.860392,3.0682957
IQdz0Pd-L2Y.005,train,-9.395099,5.1727
IV01x2GS61g.000,train,-6.177688,-2.491808
IWAT58l2Chg.001,train,4.1321626,-6.361422
IXVf5VWxOAg.000,train,21.39928,-10.06811
IXVf5VWxOAg.002,train,20.987946,-8.720856
IXVf5VWxOAg.003,train,22.028894,-2.7406507
IXVf5VWxOAg.004,train,13.614736,-3.4502907
IXVf5VWxOAg.005,train,30.275913,-11.463226
I_ncZcYgFjw.000,train,16.003735,-1.8220035
I_ncZcYgFjw.002,train,3.8230364,-4.5467696
Ie2y_yOeKpo.004,train,2.2968526,-0.9818462
IlbODduDCb4.000,train,3.0350711,13.692677
IlbODduDCb4.001,train,11.189794,27.702824
IlbODduDCb4.002,train,-3.2814205,-3.8858106
IlbODduDCb4.003,train,-2.7578433,-2.7431178
IlbODduDCb4.004,train,-2.216049,1.572619
IlbODduDCb4.005,train,-2.3065379,-2.0562444
Iqbg3CwVpXA.004,train,11.11826,-3.0514524
It0-yCwOc5k.000,train,-1.4870496,-1.1588476
It0-yCwOc5k.002,train,-3.9083247,-1.7878014
It0-yCwOc5k.003,train,-2.0421326,1.1001657
ItkIHtgVhIk.000,train,-0.18803096,0.90981764
ItkIHtgVhIk.001,train,-5.5596156,1.1250973
ItkIHtgVhIk.004,train,-3.2316344,0.47844008
IveGfOJ86wY.000,train,0.053769775,1.9511411
IveGfOJ86wY.001,train,5.3225303,-1.1073626
IveGfOJ86wY.002,train,-0.78771776,5.6642756
IveGfOJ86wY.004,train,-3.4181297,-0.6233952
IwfA-squ7Oo.000,train,-0.17690147,-2.8468823
IwfA-squ7Oo.001,train,-0.848338,-2.5440626
IwfA-squ7Oo.002,train,12.881506,10.1947565
IwfA-squ7Oo.004,train,-2.5678377,4.7998996
IwfA-squ7Oo.005,train,-0.26565778,4.502069
IyBCZySg-c4.000,train,-7.4143066,-2.2262847
IyBCZySg-c4.001,train,-4.176895,-1.8337307
IyBCZySg-c4.003,train,-7.5048413,4.373477
IzKWDY_QNTU.000,train,-1.1250517,-0.84172374
IzsP0TRzFbo.002,train,16.425676,1.3217106
J0I8JzMR4IE.005,train,-0.34012327,-7.4336615
J0JrzUmZGcA.001,train,-4.857592,-1.2472991
J0JrzUmZGcA.002,train,-6.5979114,-1.638692
J0JrzUmZGcA.003,train,-3.7048106,-0.2826509
J0JrzUmZGcA.005,train,-7.0820723,-3.8266823
J28DwJsK8Do.000,train,-2.8743129,0.42773175
J28DwJsK8Do.002,train,-4.123428,-1.7593598
J28DwJsK8Do.003,train,-4.5236173,-3.833236
J28DwJsK8Do.004,train,-4.0409613,-2.8337886
J30sMEMrKjA.000,train,-1.658566,-4.5913773
J30sMEMrKjA.001,train,-2.0142398,-4.1950912
J30sMEMrKjA.002,train,0.11814219,-4.579175
J4GQm9j0JZ0.000,train,3.5856013,-5.857193
J4GQm9j0JZ0.001,train,-1.4740121,-4.6096754
J4GQm9j0JZ0.003,train,-0.9629843,-6.877419
J4GQm9j0JZ0.005,train,-0.58803666,-2.9499452
J6RHl6U6Jcw.000,train,-7.4860635,4.950377
J8N2OCqM6N0.001,train,-7.509357,1.9641237
J8YpOUmN_aI.000,train,-8.598039,-0.89097697
J8YpOUmN_aI.001,train,-10.153564,0.64944667
J8YpOUmN_aI.003,train,-9.155031,-0.6127228
J8YpOUmN_aI.005,train,-4.9654856,0.31444752
J9MfhPoJOaw.003,train,3.6013465,-7.7962623
J9MfhPoJOaw.004,train,-2.9603724,-4.858633
J9WyswA0vow.001,train,-2.5407314,-4.6172433
J9WyswA0vow.002,train,5.5938253,-5.3569384
J9WyswA0vow.003,train,1.7379814,-1.5842847
JBdLI6AhJrw.000,train,19.458193,-12.348088
JBdLI6AhJrw.001,train,39.66172,12.649051
JBdLI6AhJrw.002,train,31.823416,-12.586627
JBiq9X_-r84.000,train,-4.10374,-0.6256194
JBiq9X_-r84.002,train,-5.2904463,-2.225741
JBiq9X_-r84.004,train,-1.9648424,-0.7802816
JEhC58vobs4.001,train,4.037893,-8.218751
JEualxMkaE4.002,train,1.9066349,8.5024605
JEualxMkaE4.003,train,-5.241314,1.4121327
JEualxMkaE4.004,train,-8.406435,0.021281553
JFKZEGDhcRs.000,train,6.0569396,-3.285218
JFKZEGDhcRs.001,train,5.67725,-4.778267
JFKZEGDhcRs.002,train,2.3337204,-3.4198003
JFKZEGDhcRs.003,train,-3.1655672,-1.8600514
JFKZEGDhcRs.004,train,4.370776,-4.4851146
JFKZEGDhcRs.005,train,-0.41789055,-3.7179894
JIR4aPcyrn8.000,train,41.72037,1.7285461
JIR4aPcyrn8.001,train,9.390337,-7.4642344
JIYZTruMpiI.000,train,-1.1488894,-4.0187206
JIYZTruMpiI.001,train,3.6351101,0.4600515
JIYZTruMpiI.003,train,-3.3511066,-6.3938985
JIYZTruMpiI.005,train,0.27121395,-7.514504
JJs_HTelie4.002,train,-3.9233158,-5.040991
JKDEEwxZwrw.001,train,-9.959165,-0.6809782
JKDEEwxZwrw.005,train,-10.789542,1.422481
JN_LH6fs868.005,train,4.893326,-11.1305685
JO44XCaQGVY.000,train,-0.5240896,1.701934
JO44XCaQGVY.003,train,-1.7853296,-0.29578653
JO44XCaQGVY.004,train,-1.1802412,-1.2100853
JTmq4k4uQCY.000,train,8.0769825,-7.1271653
JTmq4k4uQCY.001,train,17.702698,-7.042181
JTmq4k4uQCY.002,train,6.7754235,-7.421305
JTmq4k4uQCY.003,train,8.2840605,-7.4627404
JVzG-zy9CO0.004,train,15.804973,-3.1465178
JZNMxa3OKHY.005,train,7.9435806,-11.083427
JbXgnjVWEoM.002,train,0.64142215,4.161416
JcNmLCtlKok.001,train,4.39091,-5.874246
JciLbidX1Q8.003,train,0.94515073,-6.9024634
Jcw9NZkMn6I.004,train,-10.143989,2.4703553
Jf8lqSpAjZ8.001,train,-7.513118,0.55161905
Jf8lqSpAjZ8.002,train,-9.166713,1.6121808
Jf8lqSpAjZ8.004,train,-9.606229,0.9438889
Jh7Wk5fYeMk.001,train,4.359705,3.5188665
Jh7Wk5fYeMk.002,train,9.426356,4.8147287
JhdFmuwquHM.003,train,4.0077214,20.617575
Jhz5ssCKaug.001,train,1.3826585,0.49359563
Jhz5ssCKaug.002,train,-1.6755439,7.9223986
Jhz5ssCKaug.003,train,2.8733277,0.5651733
JiXJeI5_jGM.000,train,-4.4103184,8.969822
JiXJeI5_jGM.002,train,-5.2248354,3.4027245
JiXJeI5_jGM.003,train,-6.294359,3.558998
JiXJeI5_jGM.005,train,-5.7988396,9.751892
JlMPF03b8SM.001,train,-3.7289379,2.7265947
JmAQlC-FEV8.003,train,45.19335,65.17161
Jn76eAPxjNA.002,train,1.259651,-1.3351469
Jn76eAPxjNA.003,train,16.977957,-4.415614
Jn76eAPxjNA.005,train,1.0054055,1.6575271
JoQRNgGQCgY.000,train,-7.9809227,2.9215014
JoQRNgGQCgY.002,train,-9.560786,0.1629446
JoQRNgGQCgY.003,train,-8.483655,-0.603713
JoQRNgGQCgY.004,train,-3.8459227,-1.1932442
Jog1-pYOSD0.000,train,-0.1933113,-4.7686057
Jog1-pYOSD0.001,train,4.8299303,-5.572853
Jog1-pYOSD0.002,train,11.816971,-4.910246
Jog1-pYOSD0.003,train,0.57353604,-4.3006163
Jog1-pYOSD0.005,train,1.6189284,-6.4226365
Jp-Hu7yxqR8.000,train,4.8015375,1.6796086
Jr6GmDtvTK0.000,train,9.895153,-5.8965445
Jv2lyDcOmEM.001,train,-5.7782664,5.232779
Jv2lyDcOmEM.002,train,1.8460622,7.776865
Jv2lyDcOmEM.003,train,-3.7468715,0.91965824
Jv2lyDcOmEM.004,train,-2.3239849,7.0352197
Jv2lyDcOmEM.005,train,-0.7211239,8.319339
JxxF9y61ujA.000,train,-12.239551,1.6290827
JxxF9y61ujA.003,train,-9.558273,1.8735492
JxxF9y61ujA.004,train,-10.241994,6.615667
JxxF9y61ujA.005,train,-8.716924,0.31180775
JzXnxQDnwWE.002,train,0.85642296,-2.9288232
K-Z_mLE8nlo.004,train,-7.2265935,0.07385256
K-fMyzPB7FI.005,train,0.06897443,-5.7598095
K-iwJMxjyx4.000,train,-2.3112237,0.061701536
K-iwJMxjyx4.001,train,0.691478,-1.8180456
K-iwJMxjyx4.003,train,2.2465448,-2.037256
K-iwJMxjyx4.004,train,-0.21390927,1.3595191
K-iwJMxjyx4.005,train,-1.3861835,1.7189502
K3-YXXLR0Ho.000,train,-6.603111,11.872061
K4UcCvZOxWo.001,train,12.952767,-3.8644247
K4UcCvZOxWo.004,train,24.105862,-8.122108
K5WDz2jxtuI.000,train,-2.1465082,-3.455203
K63T9l1xY7U.000,train,-1.3526902,5.4041877
K63T9l1xY7U.001,train,2.5504987,1.870318
K63T9l1xY7U.003,train,1.3969438,1.9689608
K7vBdKrcFKo.001,train,-0.37029767,-1.5014614
K9U_Z8GdGRo.001,train,-6.9731603,0.122314975
K9U_Z8GdGRo.005,train,-6.9940295,0.643098
K9ZTOb6PbfQ.000,train,-9.901306,1.9919313
K9ZTOb6PbfQ.004,train,-8.604826,1.2184327
K9h_wA30XgM.002,train,28.849787,-10.641143
KAGTaM0Z9tA.001,train,-0.20808606,-1.0585014
KAGTaM0Z9tA.004,train,-0.006219934,-3.6607575
KAGTaM0Z9tA.005,train,0.014212076,-1.113346
KB09jENVJ_0.002,train,8.622407,-7.7840624
KB09jENVJ_0.004,train,5.688854,-5.4581876
KD9rExmTXcE.005,train,-0.0023693407,-3.0412488
KDwpjQiIfjY.000,train,9.9809265,-5.4488993
KDwpjQiIfjY.003,train,2.8681216,-4.193349
KDwpjQiIfjY.005,train,10.2776,-6.2952447
KGRUaRe3r7I.001,train,-8.268265,1.9329292
KGRUaRe3r7I.002,train,-9.571342,0.6994219
KGRUaRe3r7I.005,train,-9.255011,-0.8057974
KHQJhOzdrYo.002,train,13.521537,-8.761753
KHQJhOzdrYo.003,train,1.4429132,-4.5249095
KHQJhOzdrYo.004,train,12.667464,-7.0898557
KIJ9IYETe38.001,train,-0.020895533,4.2538977
KIJ9IYETe38.002,train,-5.182947,-1.4466852
KIJ9IYETe38.003,train,-5.31053,0.52945507
KIhpjwf5uAA.000,train,-11.336003,0.12555525
KIhpjwf5uAA.001,train,-13.614548,2.067834
KIhpjwf5uAA.002,train,-11.780752,1.6435567
KIhpjwf5uAA.003,train,-12.574901,1.1876856
KJ643kfjqLY.001,train,16.238258,-7.74099
KJ643kfjqLY.002,train,11.039965,-11.911231
KJ643kfjqLY.003,train,15.278191,-8.775512
KJP4SKS2vtY.000,train,-1.1253629,9.024637
KJP4SKS2vtY.003,train,3.1943161,14.448788
KLY518hfGhU.000,train,0.84745944,6.865145
KLY518hfGhU.001,train,5.012901,7.7931657
KLY518hfGhU.004,train,7.7971835,12.008272
KLY518hfGhU.005,train,4.377845,10.6215515
KM6Nc_VipyQ.001,train,-0.6948527,-2.9884715
KM6Nc_VipyQ.005,train,1.89714,-2.3487077
KNOHhnRMpSw.000,train,14.558177,20.439072
KNOHhnRMpSw.001,train,9.271752,0.79912716
KNOHhnRMpSw.002,train,-1.8004304,1.134817
KNOHhnRMpSw.003,train,11.231324,13.490486
KNOHhnRMpSw.005,train,8.2852125,0.05571151
KO7ZGXwPu-Y.000,train,3.2915606,4.3568764
KO7ZGXwPu-Y.002,train,1.0032846,-2.2782252
KTdbKiGFzJY.000,train,-8.203355,13.253109
KTdbKiGFzJY.003,train,-7.8283076,4.341661
KVepk_9iPEU.002,train,-5.8933105,-0.02886883
KXUERmhPyr8.002,train,-11.237682,1.9119397
KXUERmhPyr8.004,train,-9.612308,2.0711193
KXUERmhPyr8.005,train,-9.574107,-0.65153044
KYkfjIZEScM.005,train,3.0093095,-1.4963374
KYvMsMLNGvY.005,train,-7.4049196,11.140274
KYvbRwTCtaU.000,train,2.152404,-3.4410763
KYvbRwTCtaU.001,train,-2.124034,0.002862712
KYvbRwTCtaU.002,train,-1.6912471,0.5551179
KYvbRwTCtaU.003,train,0.76632804,1.1261389
KYvbRwTCtaU.005,train,10.470753,2.616765
KahSwziq8F0.000,train,16.568901,-13.641562
KahSwziq8F0.001,train,10.387121,-9.910778
KahSwziq8F0.002,train,16.728512,-12.750893
KahSwziq8F0.003,train,23.168661,-13.107417
KahSwziq8F0.004,train,9.722054,-8.28267
Kbcvurfuvhk.000,train,-5.487211,5.243034
Kbcvurfuvhk.002,train,-3.4156427,-1.2182643
Kbcvurfuvhk.004,train,-3.9203022,-0.3657838
KdMiQUWNByk.001,train,-1.0903951,-1.0199986
KfurkMyjD-c.001,train,-8.281445,-1.940901
KfurkMyjD-c.002,train,-6.784487,-2.1231894
KfurkMyjD-c.003,train,-7.392805,-2.5489633
KfurkMyjD-c.004,train,-7.6712375,0.21392196
Kga18VO9VwY.000,train,8.412458,-4.559912
Kga18VO9VwY.002,train,9.069616,-8.756017
KhMsmtSC5Lg.000,train,24.122179,3.3315246
KhMsmtSC5Lg.001,train,12.652485,0.23399356
KhMsmtSC5Lg.005,train,18.273233,-10.038189
KiM9P_FJVHg.004,train,-1.64243,0.13451838
KiM9P_FJVHg.005,train,0.5666567,5.840476
KmHe8urs3LI.002,train,3.1403995,-1.5264045
KmHe8urs3LI.003,train,-3.364912,2.5925663
KmHe8urs3LI.005,train,11.6704235,2.842115
Kmrd1MsZKmQ.000,train,1.4000059,-0.50167394
Kmrd1MsZKmQ.001,train,-1.5763077,-2.2679229
Kmrd1MsZKmQ.002,train,-1.0754753,-3.6929004
Kmrd1MsZKmQ.003,train,-0.5193958,-1.4662858
KnbEca4Ibwk.000,train,-3.7992291,5.985183
KnbEca4Ibwk.002,train,-3.6123629,-0.002779257
KnbEca4Ibwk.005,train,-4.8784485,4.2905464
KpTHRBaYny8.001,train,-1.0393374,-3.4608774
KpTHRBaYny8.005,train,2.3591268,-2.109645
KppCIwj0hC4.000,train,33.78387,-17.674667
KppCIwj0hC4.002,train,22.17036,-15.371433
