group_id,clip_id,split_official,video_name,ethnicity,gender,age_group,extraversion,neuroticism,agreeableness,conscientiousness,openness,interview,avg_trait,audio_path,audio_exists,speech_sec,voiced_ratio,n_seg
V2nvyZB-JNM,V2nvyZB-JNM.003,train,V2nvyZB-JNM.003.mp4,2,2,5,0.5046728971962617,0.5833333333333333,0.5824175824175825,0.6893203883495147,0.3888888888888889,0.4672897196261681,0.5497266180371162,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V2nvyZB-JNM.003.wav,True,14.054,0.9369333333333334,5
V2nvyZB-JNM,V2nvyZB-JNM.004,train,V2nvyZB-JNM.004.mp4,2,2,5,0.5327102803738318,0.4270833333333333,0.7362637362637363,0.5728155339805825,0.6444444444444444,0.5794392523364486,0.5826634656791857,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V2nvyZB-JNM.004.wav,True,14.022,0.9348,5
V4ibYU1O-YI,V4ibYU1O-YI.000,train,V4ibYU1O-YI.000.mp4,2,2,5,0.2616822429906542,0.2708333333333333,0.4175824175824176,0.2621359223300971,0.6444444444444444,0.233644859813084,0.3713356721361893,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V4ibYU1O-YI.000.wav,True,10.732,0.7154666666666666,5
V4ibYU1O-YI,V4ibYU1O-YI.001,train,V4ibYU1O-YI.001.mp4,2,2,5,0.2710280373831776,0.2604166666666667,0.2637362637362637,0.1941747572815534,0.5777777777777777,0.1775700934579439,0.31342670056908783,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V4ibYU1O-YI.001.wav,True,9.598,0.6398666666666667,7
V4ibYU1O-YI,V4ibYU1O-YI.005,train,V4ibYU1O-YI.005.mp4,2,2,5,0.2523364485981308,0.2187499999999999,0.3076923076923076,0.174757281553398,0.5222222222222223,0.1495327102803738,0.2951516520132117,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V4ibYU1O-YI.005.wav,True,11.782,0.7854666666666666,5
V7_h3URfSFY,V7_h3URfSFY.000,train,V7_h3URfSFY.000.mp4,2,2,4,0.1682242990654205,0.2187499999999999,0.2417582417582417,0.3495145631067961,0.2666666666666666,0.2149532710280373,0.24898275411942494,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V7_h3URfSFY.000.wav,True,14.026,0.9350666666666666,4
V7_h3URfSFY,V7_h3URfSFY.003,train,V7_h3URfSFY.003.mp4,2,2,4,0.2803738317757009,0.2708333333333333,0.3626373626373627,0.3300970873786408,0.4111111111111111,0.3271028037383177,0.3310105452472298,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V7_h3URfSFY.003.wav,True,14.9,0.9933333333333334,2
V7_h3URfSFY,V7_h3URfSFY.005,train,V7_h3URfSFY.005.mp4,2,2,4,0.1588785046728972,0.1562499999999999,0.3076923076923076,0.2038834951456311,0.2111111111111111,0.1962616822429906,0.20756308372438936,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V7_h3URfSFY.005.wav,True,14.834,0.9889333333333332,2
V8JaJ2IVG9E,V8JaJ2IVG9E.004,train,V8JaJ2IVG9E.004.mp4,2,2,4,0.5794392523364487,0.6041666666666666,0.6263736263736264,0.6796116504854369,0.8666666666666667,0.644859813084112,0.6712515725057691,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V8JaJ2IVG9E.004.wav,True,15.0,1.0,1
V8JaJ2IVG9E,V8JaJ2IVG9E.005,train,V8JaJ2IVG9E.005.mp4,2,2,4,0.4766355140186916,0.6145833333333333,0.4505494505494505,0.6019417475728155,0.6555555555555556,0.5327102803738317,0.5598531202059692,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V8JaJ2IVG9E.005.wav,True,15.0,1.0,1
V8PSAROGbZM,V8PSAROGbZM.004,train,V8PSAROGbZM.004.mp4,2,2,5,0.7663551401869159,0.84375,0.6153846153846153,0.5048543689320388,0.8666666666666667,0.7383177570093457,0.7194021582340473,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V8PSAROGbZM.004.wav,True,12.078,0.8051999999999999,3
V8w2Lo5wxl8,V8w2Lo5wxl8.000,train,V8w2Lo5wxl8.000.mp4,2,2,4,0.4392523364485981,0.5416666666666666,0.5494505494505494,0.5922330097087379,0.611111111111111,0.5981308411214953,0.5467427346771327,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V8w2Lo5wxl8.000.wav,True,13.932,0.9288,4
V8w2Lo5wxl8,V8w2Lo5wxl8.001,train,V8w2Lo5wxl8.001.mp4,2,2,4,0.4579439252336449,0.4375,0.5494505494505494,0.3883495145631068,0.5777777777777777,0.4859813084112149,0.4822043534050158,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V8w2Lo5wxl8.001.wav,True,11.372,0.7581333333333333,5
V8w2Lo5wxl8,V8w2Lo5wxl8.004,train,V8w2Lo5wxl8.004.mp4,2,2,4,0.6448598130841123,0.53125,0.6813186813186812,0.5242718446601942,0.7999999999999999,0.644859813084112,0.6363400678125976,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V8w2Lo5wxl8.004.wav,True,10.91,0.7273333333333334,7
V9OuGDPnqHI,V9OuGDPnqHI.000,train,V9OuGDPnqHI.000.mp4,2,2,4,0.588785046728972,0.6041666666666666,0.7362637362637363,0.5145631067961165,0.7666666666666666,0.5794392523364486,0.6420890446244316,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V9OuGDPnqHI.000.wav,True,11.228,0.7485333333333333,9
V9OuGDPnqHI,V9OuGDPnqHI.001,train,V9OuGDPnqHI.001.mp4,2,2,4,0.4672897196261683,0.5833333333333333,0.6483516483516484,0.5145631067961165,0.5111111111111111,0.5887850467289719,0.5449297838436754,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V9OuGDPnqHI.001.wav,True,14.214,0.9476,5
V9OuGDPnqHI,V9OuGDPnqHI.004,train,V9OuGDPnqHI.004.mp4,2,2,4,0.7196261682242993,0.6145833333333333,0.8021978021978021,0.6893203883495147,0.6888888888888889,0.7663551401869158,0.7029233161987676,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V9OuGDPnqHI.004.wav,True,12.798,0.8532,7
V9aMA9YLa2k,V9aMA9YLa2k.001,train,V9aMA9YLa2k.001.mp4,2,2,5,0.5140186915887851,0.46875,0.4395604395604395,0.6213592233009709,0.5777777777777777,0.5046728971962616,0.5242932264455946,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V9aMA9YLa2k.001.wav,True,13.38,0.892,6
V9aMA9YLa2k,V9aMA9YLa2k.005,train,V9aMA9YLa2k.005.mp4,2,2,5,0.5140186915887851,0.5104166666666666,0.5604395604395604,0.3786407766990291,0.5,0.4859813084112149,0.49270313907880825,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V9aMA9YLa2k.005.wav,True,13.09,0.8726666666666667,6
V9roK_mLM-w,V9roK_mLM-w.000,train,V9roK_mLM-w.000.mp4,2,2,6,0.5607476635514019,0.59375,0.5274725274725275,0.6601941747572816,0.5888888888888889,0.5420560747663551,0.58621065093402,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V9roK_mLM-w.000.wav,True,14.322,0.9548,2
V9roK_mLM-w,V9roK_mLM-w.002,train,V9roK_mLM-w.002.mp4,2,2,6,0.5607476635514019,0.7187499999999999,0.6593406593406592,0.7087378640776699,0.7555555555555554,0.6355140186915886,0.6806263485050573,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V9roK_mLM-w.002.wav,True,14.586,0.9724,2
V9roK_mLM-w,V9roK_mLM-w.003,train,V9roK_mLM-w.003.mp4,2,2,6,0.6261682242990655,0.6458333333333333,0.6153846153846153,0.6990291262135921,0.5888888888888889,0.6542056074766355,0.6350608376238991,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\V9roK_mLM-w.003.wav,True,14.706,0.9804,2
VA5XjOaBH0Y,VA5XjOaBH0Y.000,train,VA5XjOaBH0Y.000.mp4,3,2,4,0.5794392523364487,0.65625,0.6043956043956044,0.6699029126213591,0.6777777777777777,0.719626168224299,0.6375531094262379,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VA5XjOaBH0Y.000.wav,True,14.286,0.9524,3
VAZLQqJa9rQ,VAZLQqJa9rQ.001,train,VAZLQqJa9rQ.001.mp4,3,1,6,0.2242990654205607,0.2291666666666666,0.2307692307692307,0.3398058252427184,0.3,0.1682242990654205,0.2648081576198353,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VAZLQqJa9rQ.001.wav,True,10.962,0.7308,10
VAZLQqJa9rQ,VAZLQqJa9rQ.002,train,VAZLQqJa9rQ.002.mp4,3,1,6,0.3925233644859813,0.3333333333333333,0.4725274725274725,0.3883495145631068,0.3222222222222222,0.3177570093457943,0.38179118142642327,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VAZLQqJa9rQ.002.wav,True,10.432,0.6954666666666667,8
VAZLQqJa9rQ,VAZLQqJa9rQ.003,train,VAZLQqJa9rQ.003.mp4,3,1,6,0.2990654205607476,0.2604166666666667,0.4285714285714285,0.3689320388349514,0.3111111111111111,0.3457943925233644,0.33361933314898107,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VAZLQqJa9rQ.003.wav,True,12.456,0.8303999999999999,6
VAZLQqJa9rQ,VAZLQqJa9rQ.004,train,VAZLQqJa9rQ.004.mp4,3,1,6,0.4485981308411215,0.4479166666666667,0.4505494505494505,0.4757281553398058,0.4888888888888889,0.3644859813084112,0.4623362584571867,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VAZLQqJa9rQ.004.wav,True,11.802,0.7867999999999999,8
VDcYF-YQuWw,VDcYF-YQuWw.000,train,VDcYF-YQuWw.000.mp4,2,2,5,0.5327102803738318,0.6145833333333333,0.5274725274725275,0.3786407766990291,0.6333333333333333,0.439252336448598,0.537348050242411,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VDcYF-YQuWw.000.wav,True,13.506,0.9004,6
VForU0EmBr0,VForU0EmBr0.000,train,VForU0EmBr0.000.mp4,2,2,5,0.3644859813084112,0.4166666666666667,0.5164835164835165,0.3786407766990291,0.4555555555555555,0.3644859813084112,0.4263664993426358,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VForU0EmBr0.000.wav,True,11.518,0.7678666666666667,7
VForU0EmBr0,VForU0EmBr0.001,train,VForU0EmBr0.001.mp4,2,2,5,0.3644859813084112,0.3125,0.4835164835164835,0.4271844660194174,0.5222222222222223,0.3831775700934579,0.42198183061330685,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VForU0EmBr0.001.wav,True,11.644,0.7762666666666667,8
VForU0EmBr0,VForU0EmBr0.003,train,VForU0EmBr0.003.mp4,2,2,5,0.2523364485981308,0.3020833333333333,0.5054945054945055,0.3786407766990291,0.3888888888888889,0.2523364485981308,0.36548879060277756,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VForU0EmBr0.003.wav,True,14.442,0.9628,4
VForU0EmBr0,VForU0EmBr0.005,train,VForU0EmBr0.005.mp4,2,2,5,0.3925233644859813,0.5625,0.6593406593406592,0.4174757281553398,0.6777777777777777,0.5233644859813084,0.5419235059519516,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VForU0EmBr0.005.wav,True,12.032,0.8021333333333334,8
VGoAtKcKIe8,VGoAtKcKIe8.002,train,VGoAtKcKIe8.002.mp4,2,1,6,0.5233644859813085,0.59375,0.6373626373626373,0.6407766990291262,0.4555555555555555,0.5700934579439252,0.5701618755857256,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VGoAtKcKIe8.002.wav,True,14.512,0.9674666666666668,3
VGoAtKcKIe8,VGoAtKcKIe8.005,train,VGoAtKcKIe8.005.mp4,2,1,6,0.6355140186915887,0.5520833333333334,0.6593406593406592,0.5631067961165048,0.6,0.644859813084112,0.6020089614964172,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VGoAtKcKIe8.005.wav,True,14.898,0.9932,2
VIKk25Ozx40,VIKk25Ozx40.000,train,VIKk25Ozx40.000.mp4,2,1,5,0.4766355140186916,0.5625,0.5604395604395604,0.6504854368932039,0.611111111111111,0.5233644859813084,0.5722343244925134,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VIKk25Ozx40.000.wav,True,13.356,0.8904,5
VIhStXxpAr0,VIhStXxpAr0.000,train,VIhStXxpAr0.000.mp4,2,1,5,0.3925233644859813,0.3958333333333333,0.3736263736263736,0.3009708737864077,0.4555555555555555,0.439252336448598,0.38370190015753025,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VIhStXxpAr0.000.wav,True,12.286,0.8190666666666666,7
VIhStXxpAr0,VIhStXxpAr0.001,train,VIhStXxpAr0.001.mp4,2,1,5,0.3925233644859813,0.3020833333333333,0.6813186813186812,0.4466019417475728,0.4888888888888889,0.3644859813084112,0.46228324195489146,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VIhStXxpAr0.001.wav,True,10.116,0.6744,7
VIhStXxpAr0,VIhStXxpAr0.003,train,VIhStXxpAr0.003.mp4,2,1,5,0.3738317757009345,0.3333333333333333,0.5384615384615384,0.3106796116504854,0.4222222222222222,0.3738317757009345,0.3957056962737028,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VIhStXxpAr0.003.wav,True,12.514,0.8342666666666666,6
VIhStXxpAr0,VIhStXxpAr0.004,train,VIhStXxpAr0.004.mp4,2,1,5,0.5514018691588786,0.5,0.5494505494505494,0.4271844660194174,0.611111111111111,0.514018691588785,0.5278295991479912,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VIhStXxpAr0.004.wav,True,12.14,0.8093333333333333,5
VJuVsi6G96s,VJuVsi6G96s.000,train,VJuVsi6G96s.000.mp4,2,1,5,0.4672897196261683,0.5,0.6153846153846153,0.4466019417475728,0.6222222222222222,0.5514018691588785,0.5302996997961157,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VJuVsi6G96s.000.wav,True,12.098,0.8065333333333334,8
VJuVsi6G96s,VJuVsi6G96s.002,train,VJuVsi6G96s.002.mp4,2,1,5,0.4859813084112149,0.40625,0.4835164835164835,0.5825242718446602,0.5444444444444444,0.4672897196261681,0.5005433016433606,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VJuVsi6G96s.002.wav,True,12.222,0.8148,7
VM409fZmJE0,VM409fZmJE0.000,train,VM409fZmJE0.000.mp4,2,1,6,0.3457943925233645,0.2187499999999999,0.5494505494505494,0.3592233009708738,0.3,0.3644859813084112,0.3546436485889576,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VM409fZmJE0.000.wav,True,12.61,0.8406666666666667,6
VNK6LQHh25w,VNK6LQHh25w.000,train,VNK6LQHh25w.000.mp4,2,2,5,0.5981308411214954,0.625,0.7252747252747254,0.5436893203883495,0.6666666666666666,0.5981308411214953,0.6317523106902473,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VNK6LQHh25w.000.wav,True,14.25,0.95,4
VNK6LQHh25w,VNK6LQHh25w.004,train,VNK6LQHh25w.004.mp4,2,2,5,0.2990654205607476,0.4375,0.3296703296703296,0.4466019417475728,0.4222222222222222,0.2523364485981308,0.38701198284017446,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VNK6LQHh25w.004.wav,True,7.97,0.5313333333333333,6
VOeVhXWK7-8,VOeVhXWK7-8.004,train,VOeVhXWK7-8.004.mp4,2,1,6,0.3644859813084112,0.4583333333333333,0.5274725274725275,0.5048543689320388,0.4666666666666667,0.4766355140186915,0.46436257554259547,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VOeVhXWK7-8.004.wav,True,11.686,0.7790666666666667,5
VOeVhXWK7-8,VOeVhXWK7-8.005,train,VOeVhXWK7-8.005.mp4,2,1,6,0.4112149532710281,0.53125,0.5824175824175825,0.7281553398058251,0.5333333333333333,0.4953271028037382,0.5572742417655538,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VOeVhXWK7-8.005.wav,True,13.766,0.9177333333333332,5
VOhsEbDjZ9E,VOhsEbDjZ9E.001,train,VOhsEbDjZ9E.001.mp4,2,2,4,0.5700934579439253,0.5104166666666666,0.6703296703296703,0.5048543689320388,0.6666666666666666,0.5046728971962616,0.5844721661077934,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VOhsEbDjZ9E.001.wav,True,12.352,0.8234666666666667,8
VPFrKx72gvo,VPFrKx72gvo.001,train,VPFrKx72gvo.001.mp4,2,1,4,0.2710280373831776,0.4375,0.3846153846153846,0.3300970873786408,0.3777777777777778,0.2990654205607476,0.3602036574309962,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VPFrKx72gvo.001.wav,True,12.714,0.8476,4
VPFrKx72gvo,VPFrKx72gvo.002,train,VPFrKx72gvo.002.mp4,2,1,4,0.2149532710280374,0.1874999999999999,0.2967032967032966,0.3009708737864077,0.4,0.308411214953271,0.2800254883035483,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VPFrKx72gvo.002.wav,True,12.354,0.8236,6
VQMizni7nY0,VQMizni7nY0.001,train,VQMizni7nY0.001.mp4,3,1,5,0.4018691588785047,0.5520833333333334,0.3516483516483516,0.3398058252427184,0.5222222222222223,0.2803738317757009,0.43352577826502603,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VQMizni7nY0.001.wav,True,14.066,0.9377333333333334,2
VRjJxTqOJyo,VRjJxTqOJyo.001,train,VRjJxTqOJyo.001.mp4,1,2,5,0.5140186915887851,0.3437499999999999,0.4615384615384615,0.2524271844660194,0.2777777777777778,0.2616822429906542,0.36990242307420873,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VRjJxTqOJyo.001.wav,True,12.966,0.8644,5
VRjJxTqOJyo,VRjJxTqOJyo.002,train,VRjJxTqOJyo.002.mp4,1,2,5,0.4112149532710281,0.4479166666666667,0.5274725274725275,0.4563106796116505,0.4777777777777778,0.4672897196261681,0.46413852095993013,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VRjJxTqOJyo.002.wav,True,13.378,0.8918666666666667,6
VRjJxTqOJyo,VRjJxTqOJyo.004,train,VRjJxTqOJyo.004.mp4,1,2,5,0.7289719626168225,0.7083333333333334,0.7252747252747254,0.4563106796116505,0.7666666666666666,0.6261682242990654,0.6771114735006396,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VRjJxTqOJyo.004.wav,True,13.514,0.9009333333333333,4
VTrqCDYHVqU,VTrqCDYHVqU.001,train,VTrqCDYHVqU.001.mp4,2,1,5,0.1588785046728972,0.2291666666666666,0.2527472527472527,0.3592233009708738,0.1777777777777778,0.2149532710280373,0.2355587005670936,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VTrqCDYHVqU.001.wav,True,12.61,0.8406666666666667,6
VTrqCDYHVqU,VTrqCDYHVqU.002,train,VTrqCDYHVqU.002.mp4,2,1,5,0.308411214953271,0.2083333333333333,0.4725274725274725,0.5533980582524272,0.3888888888888889,0.4018691588785046,0.3863117935910786,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VTrqCDYHVqU.002.wav,True,13.39,0.8926666666666667,5
VTrqCDYHVqU,VTrqCDYHVqU.003,train,VTrqCDYHVqU.003.mp4,2,1,5,0.1588785046728972,0.2291666666666666,0.3296703296703296,0.3203883495145631,0.1555555555555555,0.2056074766355139,0.23873188121600242,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VTrqCDYHVqU.003.wav,True,13.412,0.8941333333333333,6
VTv4BAYgJpk,VTv4BAYgJpk.001,train,VTv4BAYgJpk.001.mp4,2,1,6,0.3644859813084112,0.6354166666666666,0.5604395604395604,0.8252427184466018,0.5111111111111111,0.5887850467289719,0.5793392075944702,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VTv4BAYgJpk.001.wav,True,14.966,0.9977333333333332,1
VTv4BAYgJpk,VTv4BAYgJpk.002,train,VTv4BAYgJpk.002.mp4,2,1,6,0.3271028037383178,0.5104166666666666,0.6263736263736264,0.7475728155339806,0.5444444444444444,0.5514018691588785,0.5511820713514071,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VTv4BAYgJpk.002.wav,True,14.868,0.9912,2
VTv4BAYgJpk,VTv4BAYgJpk.003,train,VTv4BAYgJpk.003.mp4,2,1,6,0.4112149532710281,0.6041666666666666,0.6153846153846153,0.6116504854368932,0.6,0.616822429906542,0.5684833441518407,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VTv4BAYgJpk.003.wav,True,14.87,0.9913333333333332,1
VTv4BAYgJpk,VTv4BAYgJpk.005,train,VTv4BAYgJpk.005.mp4,2,1,6,0.3644859813084112,0.5625,0.7252747252747254,0.8834951456310681,0.5,0.5794392523364486,0.607151170442841,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VTv4BAYgJpk.005.wav,True,14.156,0.9437333333333334,4
VUGWfw5PVLY,VUGWfw5PVLY.000,train,VUGWfw5PVLY.000.mp4,2,1,5,0.5607476635514019,0.5833333333333333,0.6263736263736264,0.3398058252427184,0.4888888888888889,0.4018691588785046,0.5198298674779938,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VUGWfw5PVLY.000.wav,True,14.87,0.9913333333333332,1
VUGWfw5PVLY,VUGWfw5PVLY.002,train,VUGWfw5PVLY.002.mp4,2,1,5,0.3738317757009345,0.4791666666666667,0.4505494505494505,0.3786407766990291,0.4333333333333333,0.3644859813084112,0.4231044005898828,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VUGWfw5PVLY.002.wav,True,13.226,0.8817333333333334,4
VUgKH9DIs-8,VUgKH9DIs-8.000,train,VUgKH9DIs-8.000.mp4,2,1,6,0.1401869158878504,0.2187499999999999,0.2967032967032966,0.2718446601941747,0.2222222222222222,0.1775700934579439,0.22994141900150877,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VUgKH9DIs-8.000.wav,True,9.8,0.6533333333333334,6
VUgKH9DIs-8,VUgKH9DIs-8.001,train,VUgKH9DIs-8.001.mp4,2,1,6,0.1588785046728972,0.28125,0.3956043956043956,0.2621359223300971,0.3777777777777778,0.2149532710280373,0.2951293200770335,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VUgKH9DIs-8.001.wav,True,10.25,0.6833333333333333,6
VUgKH9DIs-8,VUgKH9DIs-8.002,train,VUgKH9DIs-8.002.mp4,2,1,6,0.1121495327102803,0.1562499999999999,0.1978021978021978,0.116504854368932,0.1333333333333333,0.0934579439252336,0.14320798364294865,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VUgKH9DIs-8.002.wav,True,6.026,0.4017333333333333,4
VUgKH9DIs-8,VUgKH9DIs-8.003,train,VUgKH9DIs-8.003.mp4,2,1,6,0.1869158878504672,0.2291666666666666,0.2857142857142857,0.2135922330097087,0.2333333333333333,0.1775700934579439,0.22974448131489233,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VUgKH9DIs-8.003.wav,True,7.86,0.524,3
VUgKH9DIs-8,VUgKH9DIs-8.005,train,VUgKH9DIs-8.005.mp4,2,1,6,0.1308411214953271,0.1666666666666666,0.2747252747252747,0.233009708737864,0.2444444444444444,0.1308411214953271,0.20993744321391533,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VUgKH9DIs-8.005.wav,True,10.356,0.6904,3
VZ6jhnbk-5g,VZ6jhnbk-5g.001,train,VZ6jhnbk-5g.001.mp4,2,2,6,0.7289719626168225,0.8125000000000001,0.813186813186813,0.8155339805825244,0.6555555555555556,0.7757009345794392,0.7651496623883431,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VZ6jhnbk-5g.001.wav,True,14.966,0.9977333333333332,1
VZ6jhnbk-5g,VZ6jhnbk-5g.002,train,VZ6jhnbk-5g.002.mp4,2,2,6,0.6822429906542057,0.7291666666666667,0.6813186813186812,0.8252427184466018,0.7222222222222221,0.7757009345794392,0.7280386558616755,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VZ6jhnbk-5g.002.wav,True,14.9,0.9933333333333334,2
VZ6jhnbk-5g,VZ6jhnbk-5g.003,train,VZ6jhnbk-5g.003.mp4,2,2,6,0.7289719626168225,0.7604166666666666,0.7362637362637363,0.8349514563106796,0.7,0.7850467289719626,0.752120764371581,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VZ6jhnbk-5g.003.wav,True,14.802,0.9868,2
VZ6jhnbk-5g,VZ6jhnbk-5g.004,train,VZ6jhnbk-5g.004.mp4,2,2,6,0.8317757009345795,0.7187499999999999,0.923076923076923,0.8155339805825244,0.7999999999999999,0.850467289719626,0.8178273209188054,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VZ6jhnbk-5g.004.wav,True,14.87,0.9913333333333332,1
VbiUhNAdzus,VbiUhNAdzus.000,train,VbiUhNAdzus.000.mp4,3,2,5,0.5514018691588786,0.4791666666666667,0.4395604395604395,0.5728155339805825,0.6333333333333333,0.5327102803738317,0.53525556853998,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VbiUhNAdzus.000.wav,True,14.87,0.9913333333333332,1
VbiUhNAdzus,VbiUhNAdzus.002,train,VbiUhNAdzus.002.mp4,3,2,5,0.4112149532710281,0.6979166666666666,0.4065934065934066,0.4757281553398058,0.6555555555555556,0.4672897196261681,0.5294017474852926,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VbiUhNAdzus.002.wav,True,14.934,0.9956,1
Vd9biSOZ5CI,Vd9biSOZ5CI.001,train,Vd9biSOZ5CI.001.mp4,2,1,5,0.3831775700934579,0.3229166666666666,0.5824175824175825,0.5145631067961165,0.4555555555555555,0.4112149532710279,0.45172609630587574,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\Vd9biSOZ5CI.001.wav,True,11.786,0.7857333333333333,6
Vd9biSOZ5CI,Vd9biSOZ5CI.002,train,Vd9biSOZ5CI.002.mp4,2,1,5,0.3644859813084112,0.5208333333333334,0.4615384615384615,0.5436893203883495,0.5111111111111111,0.3925233644859813,0.48033164153593333,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\Vd9biSOZ5CI.002.wav,True,9.16,0.6106666666666667,5
Vd9biSOZ5CI,Vd9biSOZ5CI.003,train,Vd9biSOZ5CI.003.mp4,2,1,5,0.6542056074766356,0.6458333333333333,0.5604395604395604,0.5922330097087379,0.6888888888888889,0.616822429906542,0.6283200799694312,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\Vd9biSOZ5CI.003.wav,True,13.612,0.9074666666666666,4
Vd9biSOZ5CI,Vd9biSOZ5CI.004,train,Vd9biSOZ5CI.004.mp4,2,1,5,0.4392523364485981,0.5625,0.5494505494505494,0.3980582524271845,0.6888888888888889,0.4766355140186915,0.5276300054430442,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\Vd9biSOZ5CI.004.wav,True,12.674,0.8449333333333333,6
VhHnmeRABJw,VhHnmeRABJw.003,train,VhHnmeRABJw.003.mp4,2,2,6,0.6261682242990655,0.6875,0.7582417582417583,0.7766990291262136,0.5666666666666667,0.7009345794392522,0.6830551356667408,E:\tugas-akhir-qiqi\output\preprocessing\preprocessed_full\VhHnmeRABJw.003.wav,True,14.126,0.9417333333333332,3
