clip_id,split,pc1,pc2
SR1Q5M2urxY.004,train,29.582586,11.043322
SRjhmQTPOmA.002,train,-2.7754786,5.336782
SRjhmQTPOmA.004,train,1.6648651,6.751324
SRjhmQTPOmA.005,train,-3.6684732,4.626454
SUI6WNryjqw.000,train,-7.0662546,-7.0561137
SUI6WNryjqw.002,train,-8.978194,-5.4708776
SUI6WNryjqw.003,train,-9.968351,-6.3103127
SUY_HDzgvGA.003,train,8.040639,19.728241
SYlV95nPTPs.001,train,-12.991626,3.5273302
Sa7iqqSbaTU.000,train,5.7032633,-1.9003384
Sa7iqqSbaTU.002,train,14.850085,-17.221107
Sb1b8JMVhLs.000,train,4.846769,2.7984416
Sb1b8JMVhLs.002,train,-8.9395,-0.09089658
Sb1b8JMVhLs.005,train,-13.105468,3.8545718
SbtIS7XwkLU.001,train,43.536095,-2.5128593
SbtIS7XwkLU.005,train,27.159962,-10.965461
Sdqg-jn_tBk.000,train,-2.8900263,14.324859
Sdqg-jn_tBk.001,train,2.6720693,15.380433
Sdqg-jn_tBk.004,train,-1.6403524,13.509948
Se3Gts4u1vs.000,train,-8.430202,10.006605
Se3Gts4u1vs.005,train,-7.867028,6.584112
SfldZBPyPFo.001,train,-14.826445,6.531731
SfldZBPyPFo.002,train,-10.831916,13.3284445
SfldZBPyPFo.003,train,-12.94802,10.414307
SgWtBK48AjE.001,train,6.9040704,11.625112
SgzOYog1pH4.001,train,-11.535414,-4.744061
SgzOYog1pH4.003,train,-11.908125,-5.0942993
Shf0JB_MutI.001,train,7.190753,-7.147757
SkNO4x-LSgE.004,train,-11.814567,6.7060947
SkNO4x-LSgE.005,train,-9.930213,8.025125
SoHlnvNirJg.001,train,44.276714,-5.0529723
SsoZjq7x4MA.000,train,1.5085397,1.7431054
SsoZjq7x4MA.004,train,-4.939237,2.5735822
SxKLweLx_ZE.000,train,-3.9742966,8.402117
SxRNdq2nGN0.000,train,21.897495,2.702712
SxRNdq2nGN0.001,train,33.85469,2.7160678
SxRNdq2nGN0.002,train,24.80157,5.7366843
SyaRn3MHEIE.003,train,9.567329,2.478908
SyaRn3MHEIE.004,train,0.5921315,-1.2756906
T-mK85acIOc.004,train,23.916433,0.072090805
T-mK85acIOc.005,train,35.83885,-0.8335683
T0drx76OLAc.000,train,-10.446463,-4.5351663
T1--98_78ns.003,train,-4.5983663,0.10169064
T1_6sVNHG70.000,train,-14.441988,1.7216924
T1_6sVNHG70.001,train,-11.840686,-2.6142423
T1_6sVNHG70.005,train,-10.991565,-3.3986428
T1tJTwlGqOM.000,train,7.2119102,13.1407
T1tJTwlGqOM.001,train,1.2230892,7.6597342
T1tJTwlGqOM.004,train,24.723055,6.9775023
T1tJTwlGqOM.005,train,-1.8502424,10.270572
T3v3-2tvV0s.000,train,-18.531939,-8.164303
T4eZ81aJwJI.000,train,-4.505225,-0.8189972
T4eZ81aJwJI.003,train,-1.9642919,-1.0153081
T4eZ81aJwJI.004,train,-1.8251944,-0.7442365
T4eZ81aJwJI.005,train,-0.5991268,-1.9054197
T6CMGXdPUTA.000,train,10.944787,-13.900432
T6CMGXdPUTA.001,train,17.695887,-9.113014
T6CMGXdPUTA.002,train,10.091195,-8.510291
T8ibN-b3h7Y.001,train,-10.980655,-5.4783654
T9xSEBSaL7Q.003,train,27.729782,-7.4583235
TCzYD74Xqe8.000,train,9.196495,4.4941554
TCzYD74Xqe8.002,train,4.168111,8.798597
TD2jIXMD-SM.001,train,8.4622,-5.2256184
TD2jIXMD-SM.002,train,14.518684,2.853007
TD2jIXMD-SM.005,train,2.3827093,11.9080715
TD3H2DOSi1Y.001,train,6.0032086,-12.264402
TEGJrmNFvXY.001,train,-4.593241,-2.3410587
TEGJrmNFvXY.004,train,-2.0909827,0.059639372
THO-md3eEkA.000,train,14.786766,-1.6221875
THO-md3eEkA.003,train,22.583233,-8.6478195
THO-md3eEkA.004,train,19.72895,0.16808665
TIRrlL71dEQ.000,train,20.143673,10.75358
TIRrlL71dEQ.005,train,15.278372,8.193824
TJD__22fOr0.000,train,-13.7714405,4.4704924
TJJJfJfj46M.001,train,14.321658,11.864447
TNjEJGdqmH0.000,train,-17.32864,0.1667763
TNjEJGdqmH0.001,train,-15.763807,-0.72934014
TNjEJGdqmH0.002,train,-16.62518,0.56213516
TNjEJGdqmH0.003,train,-15.999423,1.1822677
TNjEJGdqmH0.005,train,-17.877882,-0.7703534
TNtcyfM9jak.000,train,14.867111,-2.63543
TNtcyfM9jak.001,train,16.76887,-9.825387
TNtcyfM9jak.002,train,16.120617,-4.3513966
TNtcyfM9jak.003,train,20.095312,-4.3810415
TNtcyfM9jak.005,train,-2.6689963,0.92624855
TPRQyuiNYmI.002,train,-15.874843,-4.0445447
TPk6KiHuPag.000,train,14.375785,-4.8426623
TPk6KiHuPag.001,train,11.634385,-8.298712
TPk6KiHuPag.003,train,2.7506232,-5.5774775
TPk6KiHuPag.004,train,2.6088772,-7.437389
TQHzCznQ14Y.000,train,-19.298977,-6.8150477
TQHzCznQ14Y.003,train,-20.276274,-5.333101
TSGpD2NBeCQ.002,train,-17.931866,3.3152092
TTuysItuSdo.004,train,-14.655024,-3.471178
TTx4lC7LLcI.000,train,23.121592,11.17574
TTx4lC7LLcI.001,train,-0.973563,-0.53310686
TUaOp5eIU2c.000,train,-19.388424,0.9101076
TUaOp5eIU2c.001,train,-16.390047,-0.8782367
TUaOp5eIU2c.002,train,-17.988894,1.3787798
TUaOp5eIU2c.003,train,-18.157808,-0.21605688
TWKKCoT4FTc.001,train,-9.986465,-1.2760345
T_X16g5ExgE.005,train,6.321001,7.3424425
TaL5JleXDP8.003,train,23.386854,-1.8855224
TaL5JleXDP8.005,train,27.032328,5.484599
TaTMtWvSmu4.000,train,-4.1948795,6.521213
TaTMtWvSmu4.001,train,-1.887709,2.9194984
TaTMtWvSmu4.003,train,-4.4038954,0.7542469
TaTMtWvSmu4.004,train,-3.7050817,2.3162107
Tad9Q9OFjJw.002,train,-13.8984375,0.9171265
Tad9Q9OFjJw.003,train,-17.318699,2.8863943
Tad9Q9OFjJw.004,train,-12.373974,2.609907
Tch2Bt9b8AY.001,train,-7.738888,1.559223
TeNC9wOhlXM.000,train,31.576418,-8.875147
Tg8a_iNEamM.000,train,13.725418,7.5344663
Tg8a_iNEamM.005,train,13.780635,5.5563154
TiQF5QduRNE.003,train,0.11702629,10.098866
Tm44tg1zPwU.004,train,9.598392,10.404909
TmpP2fXeVtk.000,train,-11.704591,-1.4664228
TmpP2fXeVtk.002,train,-3.6589115,-3.3952994
TmpP2fXeVtk.003,train,-7.744487,-0.42495528
TmyDT-HC3qI.001,train,7.8593,3.451335
TmyDT-HC3qI.002,train,15.725898,-6.8706393
Tr3A7WODEuM.001,train,14.196733,-5.9392214
TursJyaFzqY.000,train,-10.558121,-1.3712778
TursJyaFzqY.002,train,-15.803051,-1.1534891
TursJyaFzqY.003,train,-14.185049,-3.1390834
TursJyaFzqY.004,train,-14.496494,-1.9855634
TursJyaFzqY.005,train,-14.4798765,-2.8990102
TwWDFpN3occ.001,train,16.07207,6.7051067
TwWDFpN3occ.002,train,9.777612,11.179422
TwWDFpN3occ.003,train,4.9619284,5.5565844
TzW_VxrCR30.002,train,-15.315822,-7.2643337
U-PRay-woXU.000,train,0.71041274,0.972362
U-PRay-woXU.002,train,6.585751,7.7781663
U-PRay-woXU.004,train,2.7259943,6.4877615
U-PRay-woXU.005,train,7.510432,4.6239376
U-XrzfFzMkg.004,train,22.781172,-3.8834398
U-XrzfFzMkg.005,train,33.59605,9.655657
U22Jy0m5xSQ.001,train,5.784918,2.8943408
U22Jy0m5xSQ.005,train,15.5948515,-7.514612
U2RemWUyjts.000,train,-10.508638,-3.4617693
U2RemWUyjts.003,train,-13.584586,-1.9065686
U2lT_RogJMM.001,train,-14.384656,-0.29355216
U3UaF1aFek4.001,train,1.8258826,3.7228637
U3UaF1aFek4.002,train,2.9934907,-5.1610756
U3UaF1aFek4.005,train,19.333698,9.858855
U9NlCSah83U.001,train,-16.025133,-4.348879
U9cidDFDTQE.001,train,-8.8395405,3.0415862
U9cidDFDTQE.003,train,-8.278276,6.0313153
U9cidDFDTQE.004,train,-8.961039,9.131184
UA6UY69EVSI.000,train,8.228441,20.475529
UA6UY69EVSI.002,train,7.4938803,19.883547
UA6UY69EVSI.004,train,7.5449123,23.269558
UANQntvIqVk.000,train,7.282512,-8.689388
UANQntvIqVk.003,train,10.548084,-14.5324745
UANQntvIqVk.004,train,9.052727,-14.519018
UCKiPkp4ZkA.000,train,-0.8935024,-8.5384
UD-8YYU7GZs.000,train,23.363588,14.003183
UD-8YYU7GZs.003,train,6.6295977,18.422157
UD-8YYU7GZs.004,train,30.681684,14.9292345
UEYKBC_SuzU.001,train,8.103286,17.176128
UEYKBC_SuzU.004,train,-5.596292,13.844777
UGn9Q8Fe9jw.001,train,29.851974,-23.842861
UGp1GNK0GWg.000,train,8.22191,20.47185
UGsr6Vnqf7I.003,train,-8.123163,-1.782922
UGsr6Vnqf7I.004,train,-4.500908,-3.4100847
UKHSKkb0V1o.003,train,2.7453663,-7.1974263
UKHSKkb0V1o.004,train,9.998654,-6.04858
UKHSKkb0V1o.005,train,6.097904,-5.1482067
UMMhvyjgRnM.004,train,-11.9467745,2.3181636
UMgeWS5r3IE.005,train,-0.19032142,10.365368
UOvgGSx9k_k.001,train,39.456177,-20.068956
UOvgGSx9k_k.003,train,28.234,-20.136766
UQeuBvZNusI.000,train,-9.144473,-2.7908506
UQeuBvZNusI.001,train,-10.768792,-1.7031873
UQeuBvZNusI.003,train,-12.105805,-2.0700815
US4PxgfKDeA.000,train,22.616127,12.89811
US4PxgfKDeA.003,train,25.057158,15.978947
US4PxgfKDeA.004,train,17.574083,14.500315
USO-o9dHJ3U.000,train,-3.3289278,5.845256
USO-o9dHJ3U.001,train,-5.0969067,3.8840349
USO-o9dHJ3U.004,train,0.9436111,4.6701374
USO-o9dHJ3U.005,train,1.3872238,2.8435366
USicjVA1trA.003,train,26.391077,15.676356
USicjVA1trA.004,train,25.174461,12.089863
USicjVA1trA.005,train,18.910524,10.7654505
UVMEzA3yHsM.001,train,4.676781,7.82562
UVMEzA3yHsM.003,train,15.803257,13.360706
UVvBaGOxwRI.000,train,32.786617,9.320599
UWVOT3YPQH4.001,train,-3.945541,-0.49924305
UWVOT3YPQH4.002,train,2.7305095,-0.96994257
UWVOT3YPQH4.004,train,-0.2071338,1.8299764
UWVOT3YPQH4.005,train,4.760383,5.5702124
U_QQ8EuuWPg.000,train,-3.15456,2.5748365
U_QQ8EuuWPg.001,train,-1.1662551,3.2271855
U_QQ8EuuWPg.002,train,0.63002324,2.7220078
U_QQ8EuuWPg.003,train,-0.6787066,2.3726413
U_QQ8EuuWPg.005,train,-1.1563085,1.8658669
UcyjGGEBn30.001,train,5.993449,-3.8357468
UcyjGGEBn30.004,train,11.890732,5.6900864
UcyjGGEBn30.005,train,7.4985733,-1.2713745
UhNyHUwo1SY.001,train,-15.368949,-4.1211824
UhNyHUwo1SY.003,train,-13.97951,-3.2018132
Ui1ajQU5Ib8.000,train,21.235828,-0.42406994
Ui1ajQU5Ib8.001,train,17.163174,-3.6929257
Ui1ajQU5Ib8.005,train,22.824125,-1.7784523
UipoC_HLOP0.001,train,-17.691887,-3.1221228
UipoC_HLOP0.003,train,-15.697643,-2.6485562
UipoC_HLOP0.004,train,-15.842784,-0.7418373
UjqpaK1HlKI.004,train,13.823585,11.82374
UjqpaK1HlKI.005,train,12.29039,9.780372
UoC_4qi_m9c.002,train,4.3408475,27.154942
UoC_4qi_m9c.003,train,-7.519088,18.32547
UqfFvPT9mEs.000,train,-10.551595,2.8131113
UrOamWOcOwQ.000,train,-18.123484,-0.041026063
UrOamWOcOwQ.002,train,-15.384435,-3.57825
UrOamWOcOwQ.003,train,-12.349631,-3.3774245
UrOamWOcOwQ.004,train,-14.186169,-3.4023855
UrOamWOcOwQ.005,train,-16.163422,-0.8616192
UsmwjNu3kgQ.001,train,-21.914158,-5.0138645
UtVo107m5lg.001,train,-14.176497,0.07981606
UtVo107m5lg.002,train,-15.5139265,-1.7805115
UtVo107m5lg.003,train,-14.991877,-2.2344427
UtVo107m5lg.005,train,-10.469455,-3.6263802
Uu-NbXUPr-A.000,train,7.6913924,-13.633554
Uu-NbXUPr-A.001,train,8.711913,-14.185648
UvX6ctu2ObM.002,train,12.843458,6.8066077
UzgW75Fd4jU.001,train,4.4214025,-0.67529446
V1I40vVRk78.002,train,-13.451724,-8.751532
V1I40vVRk78.003,train,-14.884945,-7.6300426
V1TjmLtgNm0.000,train,-6.23386,-6.3689017
V1TjmLtgNm0.002,train,-4.558736,-8.884865
V1TjmLtgNm0.005,train,-1.6486264,-8.508052
V2nvyZB-JNM.001,train,-14.68016,-3.596417
V2nvyZB-JNM.002,train,-16.586329,-3.4815333
V2nvyZB-JNM.003,train,-17.83512,-4.081372
V2nvyZB-JNM.004,train,-16.543077,-4.4254217
V4ibYU1O-YI.000,train,-15.253031,-0.013583541
V4ibYU1O-YI.001,train,-8.363202,6.5068135
V4ibYU1O-YI.005,train,-13.356088,1.9966418
V7_h3URfSFY.000,train,-17.074858,-8.996791
V7_h3URfSFY.003,train,-14.386192,-8.06361
V7_h3URfSFY.005,train,-13.133202,-8.806107
V8JaJ2IVG9E.004,train,9.9047985,-6.103597
V8JaJ2IVG9E.005,train,8.985739,-16.313578
V8PSAROGbZM.004,train,31.864527,-25.380514
V8w2Lo5wxl8.000,train,-16.08881,-2.2248342
V8w2Lo5wxl8.001,train,-14.829396,-4.5416055
V8w2Lo5wxl8.004,train,-14.049966,-3.0559394
V9OuGDPnqHI.000,train,20.288422,18.600168
V9OuGDPnqHI.001,train,17.043854,1.7822992
V9OuGDPnqHI.004,train,7.8318067,13.658861
V9aMA9YLa2k.001,train,-8.061836,-0.40940177
V9aMA9YLa2k.005,train,-9.294765,1.4076989
V9roK_mLM-w.000,train,1.2284706,2.636427
V9roK_mLM-w.002,train,0.47024605,4.550586
V9roK_mLM-w.003,train,-2.1611001,-0.53364646
VA5XjOaBH0Y.000,train,19.743126,-5.710282
VAZLQqJa9rQ.001,train,31.42332,-0.6254264
VAZLQqJa9rQ.002,train,23.089844,8.144591
VAZLQqJa9rQ.003,train,17.751553,1.6049143
VAZLQqJa9rQ.004,train,19.940758,2.9417787
VDcYF-YQuWw.000,train,9.288474,-6.0508757
VForU0EmBr0.000,train,-12.104123,0.44262666
VForU0EmBr0.001,train,-12.535768,3.0970933
VForU0EmBr0.003,train,-9.032615,-0.58670396
VForU0EmBr0.005,train,-12.662527,3.8922122
VGoAtKcKIe8.002,train,-12.943399,-5.618527
VGoAtKcKIe8.005,train,-11.376487,-3.9177952
VIKk25Ozx40.000,train,19.326902,9.938895
VIhStXxpAr0.000,train,-0.13615642,14.551365
VIhStXxpAr0.001,train,0.6853174,17.539244
VIhStXxpAr0.003,train,-2.1525476,11.88791
VIhStXxpAr0.004,train,1.3934665,14.177554
VJuVsi6G96s.000,train,-2.045381,14.469411
VJuVsi6G96s.002,train,9.386018,17.142685
VM409fZmJE0.000,train,-6.637107,10.3911295
VNK6LQHh25w.000,train,-3.8998117,-7.7791877
VNK6LQHh25w.004,train,-0.4395144,-2.900895
VOeVhXWK7-8.004,train,0.5452668,5.749215
VOeVhXWK7-8.005,train,4.3512015,-0.7274537
VOhsEbDjZ9E.001,train,28.460175,-9.473327
VPFrKx72gvo.001,train,-10.7424135,2.38487
VPFrKx72gvo.002,train,-9.127931,5.906624
VQMizni7nY0.001,train,-12.373149,-2.6762562
VRjJxTqOJyo.001,train,22.922201,7.722473
VRjJxTqOJyo.002,train,22.195171,7.9821715
VRjJxTqOJyo.004,train,18.013914,-3.4422045
VTrqCDYHVqU.001,train,-13.5391445,-0.64813054
VTrqCDYHVqU.002,train,-14.936865,0.7068558
VTrqCDYHVqU.003,train,-12.653367,1.5521269
VTv4BAYgJpk.001,train,-13.375741,-0.11816794
VTv4BAYgJpk.002,train,-13.568337,0.47951183
VTv4BAYgJpk.003,train,-17.395117,4.174754
VTv4BAYgJpk.005,train,-14.7599,3.0820618
VUGWfw5PVLY.000,train,-3.9354596,-7.4137263
VUGWfw5PVLY.002,train,1.8844279,-1.7098967
VUgKH9DIs-8.000,train,-7.2087746,3.662857
VUgKH9DIs-8.001,train,-8.268165,6.528662
VUgKH9DIs-8.002,train,-1.8769757,8.144405
VUgKH9DIs-8.003,train,-3.50162,7.5971847
VUgKH9DIs-8.005,train,1.3217095,6.0255437
VZ6jhnbk-5g.001,train,-13.906463,-6.172466
VZ6jhnbk-5g.002,train,-13.13778,-5.274661
VZ6jhnbk-5g.003,train,-13.841492,-5.3275995
VZ6jhnbk-5g.004,train,-8.593634,-6.4283376
VbiUhNAdzus.000,train,5.1128664,-5.9516754
VbiUhNAdzus.002,train,5.2646284,-6.868546
Vd9biSOZ5CI.001,train,-13.65809,-2.1175454
Vd9biSOZ5CI.002,train,-15.432663,-0.45175242
Vd9biSOZ5CI.003,train,-13.144873,-4.1425576
Vd9biSOZ5CI.004,train,-12.792168,-4.1389832
VhHnmeRABJw.003,train,-14.226825,-4.7606897
VhHnmeRABJw.005,train,-12.766472,-3.0770454
Vimaz7NzPIg.001,train,-4.0799017,-1.0703633
Vj-Cmtqv_qY.001,train,-15.782168,-6.6750793
VjYqagJ4xt8.001,train,4.1723127,-8.364191
VjYqagJ4xt8.004,train,-3.1962476,-3.7344553
Vk3scj5vhd4.004,train,2.6740763,7.439353
VmV8NIvVVkw.000,train,9.939644,-2.7675083
VmXZ2jMWuvk.001,train,-19.164675,-1.8849566
VmXZ2jMWuvk.004,train,-16.952753,0.5918917
VmyIItgMzpE.002,train,-15.841104,-2.7800398
VnUkBYQkJms.002,train,25.166176,11.893058
VnUkBYQkJms.003,train,5.9050426,7.348891
VnUkBYQkJms.004,train,23.927443,9.619416
VnUkBYQkJms.005,train,12.036934,7.1741595
VoPuhcQc_mg.000,train,-18.974777,-1.6416787
VoXh9utSIx8.000,train,9.039175,6.7179136
VsY6jAlvb9o.000,train,13.0453205,6.060399
VtYPH6UsVnU.000,train,-10.703885,1.2733966
VtYPH6UsVnU.001,train,-12.962181,0.4785217
VtYPH6UsVnU.002,train,-15.214529,2.3266573
VtYPH6UsVnU.003,train,-11.69984,2.9482894
VtYPH6UsVnU.005,train,-11.500401,3.9735572
VuS938tAv-0.003,train,9.898225,6.498077
VuadgOz6T7s.000,train,-16.297794,-3.3209085
VuadgOz6T7s.001,train,-18.508926,-3.7651014
VuadgOz6T7s.002,train,-16.672754,-3.6932874
VugKq4gOi50.000,train,-11.196232,0.93143135
VugKq4gOi50.004,train,-14.190138,1.6995916
VugKq4gOi50.005,train,-13.655385,1.4408633
VvSk5m90xOs.000,train,6.5385814,6.8858647
VvSk5m90xOs.002,train,7.562809,5.9739356
VvSk5m90xOs.003,train,3.1545627,7.8396554
VvVigAr4hZc.003,train,-10.003396,-2.8543377
VxtZDXM0cuQ.001,train,-16.718845,0.25212368
VxtZDXM0cuQ.002,train,-16.536446,-1.1346167
VxtZDXM0cuQ.005,train,-14.785756,0.7383228
Vyktsh14Kww.005,train,17.020767,-16.53382
W0Ay5uul8j0.001,train,-9.653504,-5.4679565
W0Ay5uul8j0.002,train,-8.572415,-6.2371836
W0FCCk0a0tg.001,train,-1.3067563,17.424944
W0FCCk0a0tg.003,train,17.983295,16.92911
W0LRjSS9pVM.001,train,-13.38559,-5.6429334
W0LRjSS9pVM.004,train,-12.761772,-4.865265
W2AB3UUyvwI.002,train,1.1376059,-1.6172329
W2AB3UUyvwI.003,train,6.4148135,-11.451865
W2AB3UUyvwI.005,train,9.583601,-4.691004
W2asVll3OSU.001,train,1.5880181,0.2224863
W4tz3plvvKI.003,train,-3.3164685,5.841184
W7BbL3NZvrU.001,train,19.249449,22.98585
W7BbL3NZvrU.004,train,12.416885,15.647524
W8NkAXNboT0.000,train,16.33307,7.0424647
W8NkAXNboT0.002,train,21.094975,5.999861
WATt9OOVZh8.001,train,-2.3748798,0.54800874
WATt9OOVZh8.002,train,-13.461187,5.867891
WATt9OOVZh8.004,train,-11.8799305,-0.86623025
WCLkd1Fek0w.001,train,-23.769333,4.8032746
WD1WsbooU2w.001,train,-10.704616,1.893978
WD1WsbooU2w.002,train,-16.457127,5.1881127
WGP2HLnoma0.001,train,-11.719586,-3.2371666
WMp0lsXbOqM.002,train,18.131235,-15.402908
WMp0lsXbOqM.003,train,20.411854,-19.312908
WOyix7rTgwI.001,train,2.0333483,12.394155
WQg0-M4Yn3s.000,train,-0.686494,24.03292
WRz1F6DqmRQ.000,train,-10.328349,3.7874467
WRz1F6DqmRQ.002,train,-8.36669,3.4084177
WRz1F6DqmRQ.004,train,-7.0119185,3.8493145
WRz1F6DqmRQ.005,train,-6.2181396,3.7524796
WT1YjeADatU.000,train,-9.564307,3.6401775
WT1YjeADatU.001,train,-5.955024,0.56640875
WT1YjeADatU.002,train,-9.079219,1.8719286
WT1YjeADatU.003,train,1.8478112,-0.72127444
WTzDOt2GO1M.002,train,24.60771,17.702137
WTzDOt2GO1M.005,train,24.572668,18.72663
WU2_ELn71Rw.000,train,-16.987732,-3.5450208
WUNXs4r_xCU.000,train,38.9064,-25.520226
WUNXs4r_xCU.001,train,19.104012,-18.74166
WUNXs4r_xCU.002,train,22.538918,-22.459576
WUNXs4r_xCU.003,train,20.791405,-19.863335
WUNXs4r_xCU.004,train,-8.143301,1.4083544
WWdCfiraNQk.003,train,39.722343,-13.106872
WYXRdYT4F0Q.003,train,26.737736,-15.024324
WZnLayQeIZ0.000,train,-11.514933,-6.206551
WZnLayQeIZ0.005,train,-9.050497,-8.314843
Wa-HX5jP3ew.001,train,25.5048,17.578793
Wa-HX5jP3ew.002,train,17.65447,19.480427
Wa-HX5jP3ew.003,train,42.62644,7.4977465
Wbd7QufjK_E.002,train,21.733461,-23.697205
Wby2oMliGz0.000,train,-12.96292,0.88609785
Wby2oMliGz0.002,train,-15.368644,0.16188046
Wby2oMliGz0.003,train,-13.518895,-1.2599639
Wby2oMliGz0.004,train,-13.062389,2.4869168
Wby2oMliGz0.005,train,-12.20259,-1.2141157
Wd0V4MNvqcg.000,train,-12.053324,-2.4508212
Wd0V4MNvqcg.001,train,-6.4025054,7.154106
Wd0V4MNvqcg.002,train,-13.402648,3.802504
Wev85dXzVGM.000,train,13.718057,-1.9796284
WfCSCxADlrg.002,train,31.64269,7.767628
WfCSCxADlrg.004,train,23.473948,16.159325
WfCSCxADlrg.005,train,33.60057,3.3695161
WfZodMIIGR0.000,train,-1.7575083,0.51099193
WfjLOieAwGY.002,train,-15.845884,-2.6634417
WkbvQZU475o.003,train,9.826078,-0.63373446
WosLI6krxUg.001,train,7.956412,11.52939
WosLI6krxUg.002,train,12.332578,14.239414
WpEZOSrENL0.002,train,-14.163192,-4.210198
WpMPrPnk1po.000,train,13.377288,-10.156214
WuHLxhCSnGs.001,train,3.5216405,7.448867
WuHLxhCSnGs.003,train,10.510682,9.275155
WuHLxhCSnGs.004,train,12.484584,12.756305
WuHLxhCSnGs.005,train,5.1765842,10.29707
WuIKjBb7s4Q.000,train,-3.791453,-2.5175004
WuIKjBb7s4Q.002,train,-2.3769932,-4.730013
WuIKjBb7s4Q.003,train,-2.8294706,-5.035246
WuIKjBb7s4Q.004,train,-5.8757434,-3.1945422
WuIKjBb7s4Q.005,train,-3.3105695,0.30917254
WuoQDp7pU24.001,train,11.658373,9.746829
WuoQDp7pU24.002,train,18.657526,5.621226
WuoQDp7pU24.003,train,-0.050945323,3.5129735
WwGca41TJVU.002,train,18.642424,3.6592429
WwGca41TJVU.003,train,11.822265,5.013645
Wx_oe0SxD9w.000,train,-17.094296,-2.7210667
Wx_oe0SxD9w.001,train,-17.829165,-2.3264883
Wx_oe0SxD9w.002,train,-18.34716,-2.8309875
Wx_oe0SxD9w.003,train,-21.243439,-0.4100527
Wy4hWbeibhU.000,train,-3.7330518,-2.3618543
Wy4hWbeibhU.002,train,-9.011768,-4.4869857
WyLqK6wzYLU.000,train,-1.5094085,-5.6453023
WyLqK6wzYLU.001,train,1.1617898,-6.4640584
X-i_eQ48DBw.000,train,-7.262031,6.6558514
X-i_eQ48DBw.001,train,-5.655726,9.084131
X-i_eQ48DBw.004,train,-7.885608,6.738058
X1EjfXX3NTk.000,train,2.4426777,9.713761
X1EjfXX3NTk.003,train,-6.993966,6.9004455
X1EjfXX3NTk.004,train,-2.332517,12.159496
X4NG3EGtUvo.003,train,45.48591,-15.313921
X4NG3EGtUvo.005,train,5.548979,-15.581144
X5aKCrWf6a4.001,train,-9.524212,-6.6352515
X5aKCrWf6a4.003,train,-13.457907,-4.525824
X5aKCrWf6a4.005,train,-10.315089,-5.569568
X7S71Som15M.001,train,18.646143,14.384189
X7S71Som15M.002,train,12.16799,12.501822
X8RfXbeIQvo.001,train,-11.271298,-1.7260534
X9AEEGzWSU8.001,train,-16.033274,-3.1967092
X9AEEGzWSU8.002,train,-17.692064,-1.596322
X9AEEGzWSU8.003,train,-15.158979,-1.9660217
X9AEEGzWSU8.005,train,-15.332823,-3.0885744
XAO4l8Ej-J8.003,train,3.9516227,-9.556096
XAO4l8Ej-J8.005,train,1.8382918,-9.602725
XB4JOAiEanw.000,train,7.4601274,-2.136696
XB81sertsYU.000,train,2.7294042,-0.6315402
XEpdSMQfEOs.002,train,7.287431,-10.285819
XEpdSMQfEOs.003,train,18.545885,-10.879608
XEpdSMQfEOs.004,train,18.830132,-4.517742
XFpzukISe6s.004,train,-5.4506397,-5.70071
XFpzukISe6s.005,train,-8.979266,-6.69108
XFqLaKqrUHM.004,train,1.602187,5.655425
XJj34u5IzU0.002,train,8.225511,3.4608731
XJj34u5IzU0.003,train,6.705538,2.0907845
XJj34u5IzU0.004,train,6.2169604,4.023359
XLKNGnpTO9k.001,train,-8.539456,-2.6211922
XLKNGnpTO9k.005,train,-7.104079,1.3836204
XLV7teADu3c.000,train,-16.815798,3.4489024
XLV7teADu3c.002,train,-20.423208,-1.1644248
XN5vpJU3ifw.000,train,33.79977,21.485327
XN5vpJU3ifw.001,train,39.487415,11.53614
XN5vpJU3ifw.003,train,26.609694,19.091795
XN5vpJU3ifw.004,train,37.18928,26.641453
XN5vpJU3ifw.005,train,27.865452,18.65413
XNWN7ScxVIA.002,train,8.246884,-0.5371318
XOioICna1hc.001,train,-10.309467,-6.574288
XOioICna1hc.004,train,-6.5190163,-9.567367
XOioICna1hc.005,train,-8.585462,-5.1987195
XPV4pavXh94.001,train,2.4045444,0.94097126
XPV4pavXh94.005,train,-7.551607,-1.0893234
XQ3do4LDFv8.000,train,-5.5430827,-3.6773791
XQ3do4LDFv8.003,train,-7.2537127,-2.310032
XQ3do4LDFv8.004,train,-10.578726,-3.627096
XQZ5M9oLkXw.001,train,-18.605925,1.0489045
XQZ5M9oLkXw.003,train,-15.40955,0.09257511
XQZ5M9oLkXw.005,train,-18.95076,0.96413404
XRoSKIIFp9c.003,train,-8.357812,2.8622978
XRoSKIIFp9c.004,train,-8.357703,3.1357415
XT4rTk6-Etc.000,train,-15.880661,0.58622277
XT4rTk6-Etc.001,train,-18.008951,2.4466825
XYt6WL-l7do.001,train,19.521048,3.5192068
XYt6WL-l7do.002,train,6.879811,8.513878
XYt6WL-l7do.004,train,5.2592735,9.193801
XYt6WL-l7do.005,train,10.053194,8.215568
Xauhek9-iKA.001,train,-3.2210135,5.8829384
XbsA_lCKQLs.002,train,-18.936935,0.78949237
XbsA_lCKQLs.003,train,-15.477237,-1.1388943
XbsA_lCKQLs.004,train,-16.934954,0.20079379
XcEFSi3uaJM.000,train,9.013506,5.9074116
XcEFSi3uaJM.002,train,8.714519,8.0668125
XcEFSi3uaJM.005,train,6.040947,7.291856
