clip_id,gt_extraversion,gt_neuroticism,gt_agreeableness,gt_conscientiousness,gt_openness,pred_extraversion,pred_neuroticism,pred_agreeableness,pred_conscientiousness,pred_openness,abs_err_extraversion,abs_err_neuroticism,abs_err_agreeableness,abs_err_conscientiousness,abs_err_openness,mae_per_sample,embedding_row_index,embedding_norm_raw,distance_to_train_centroid_scaled,pc1,pc2,error_group
8qG1sMihtPA.003,0.49532712,0.5625,0.48351648,0.70873785,0.7222222,0.52937955,0.54523486,0.5927393,0.6340945,0.5968834,0.03405243000000002,0.017265140000000012,0.10922281999999994,0.07464335,0.12533880000000008,0.07210450800000001,293,1.911162,25.731306,0.87744164,-2.525608,middle_80pct
8qG1sMihtPA.004,0.58878505,0.53125,0.5494506,0.4563107,0.5888889,0.66683006,0.65016675,0.64819914,0.64581907,0.7092273,0.07804500999999997,0.11891675000000002,0.09874854,0.18950837000000004,0.12033839999999996,0.12111141399999999,294,1.9274704,25.027443,1.8356854,-0.5307036,middle_80pct
8qG1sMihtPA.005,0.5233645,0.5625,0.35164836,0.61165047,0.7,0.5938701,0.6007378,0.6145879,0.6709839,0.6637304,0.07050559999999995,0.03823779999999999,0.26293953999999997,0.05933343000000002,0.0362695999999999,0.09345719399999997,295,1.9083301,23.776031,1.0031748,-1.4676067,middle_80pct
8z-WF2UNRb8.002,0.5607477,0.59375,0.53846157,0.3883495,0.7888889,0.592461,0.6040512,0.57128555,0.5043101,0.64480895,0.031713300000000055,0.01030120000000001,0.032823980000000086,0.11596059999999997,0.14407994999999996,0.06697580600000001,296,2.1283853,32.4628,-18.690584,-7.513028,middle_80pct
93bQfdes68U.000,0.3084112,0.3125,0.4065934,0.27184466,0.33333334,0.44449022,0.52169365,0.5789137,0.53860366,0.53349096,0.13607902,0.20919365,0.17232029999999998,0.266759,0.20015761999999998,0.19690191799999995,297,1.9107932,23.9705,5.1695023,2.4782925,highest_error_10pct
9CPKW0sqR3E.000,0.46728972,0.5833333,0.5494506,0.57281554,0.7111111,0.45280138,0.52402306,0.5152957,0.49867755,0.5789729,0.014488340000000044,0.05931024000000007,0.03415489999999999,0.07413798999999999,0.13213819999999998,0.06284593400000002,298,1.987547,28.50053,-1.2608342,-4.7286935,middle_80pct
9CPKW0sqR3E.001,0.49532712,0.53125,0.63736266,0.6699029,0.62222224,0.46026626,0.5388119,0.52860844,0.52824736,0.5780523,0.03506086000000003,0.00756190000000001,0.10875422000000001,0.1416555399999999,0.044169940000000074,0.067440492,299,1.9904885,26.994516,-3.9472933,-2.7694569,middle_80pct
9CPKW0sqR3E.002,0.42056075,0.5104167,0.3956044,0.5145631,0.6333333,0.47639877,0.5395799,0.5143341,0.5172598,0.5633104,0.055838020000000044,0.029163200000000056,0.1187297,0.0026966999999999963,0.0700229,0.05529010400000002,300,2.0112426,27.940617,-2.0893626,-5.0303864,middle_80pct
9CPKW0sqR3E.003,0.40186915,0.5416667,0.53846157,0.6893204,0.4888889,0.43468332,0.5160689,0.51977247,0.5127548,0.55384916,0.032814169999999976,0.025597799999999893,0.018689099999999903,0.1765656000000001,0.06496025999999994,0.06372538599999997,301,1.8479981,27.684856,-2.1794028,-6.944001,middle_80pct
9CPKW0sqR3E.004,0.62616825,0.75,0.6593407,0.83495146,0.6111111,0.54604375,0.52702487,0.5403004,0.49247277,0.53063124,0.08012449999999993,0.22297513000000002,0.11904029999999999,0.34247869,0.08047986000000007,0.169019696,302,2.276282,75.21683,-21.609453,44.274883,middle_80pct
9CPKW0sqR3E.005,0.5607477,0.6770833,0.5604396,0.7281553,0.65555555,0.4620298,0.56211066,0.53921294,0.5359288,0.566339,0.09871789999999997,0.11497264000000007,0.021226660000000064,0.19222649999999997,0.08921654999999995,0.10327204999999999,303,1.907571,24.498104,0.013164866,-5.233536,middle_80pct
9DKE8426js0.000,0.88785046,0.875,0.7032967,0.6796116,0.8111111,0.5894047,0.62570864,0.61936605,0.6808512,0.66589046,0.29844576,0.24929135999999996,0.08393065,0.0012396000000000074,0.14522064,0.155625602,304,1.9306753,21.710075,4.489743,-5.496096,middle_80pct
9Lbj3wpwk-c.000,0.38317758,0.34375,0.5494506,0.407767,0.41111112,0.3444017,0.46179682,0.5447801,0.56075406,0.4546101,0.03877588000000004,0.11804682,0.004670500000000022,0.15298706000000006,0.04349898000000002,0.07159584800000003,305,2.106414,28.905571,-2.2469106,6.132415,middle_80pct
9Lbj3wpwk-c.001,0.26168224,0.3125,0.4065934,0.2038835,0.32222223,0.38035417,0.43098158,0.53973305,0.5646437,0.4840916,0.11867192999999998,0.11848157999999998,0.13313965000000005,0.3607602,0.16186937,0.178584546,306,2.0374954,28.689228,-2.74095,10.483072,highest_error_10pct
9Lbj3wpwk-c.003,0.41121495,0.35416666,0.48351648,0.36893204,0.4,0.33306772,0.3554307,0.44327796,0.42132854,0.41985276,0.07814723000000001,0.0012640399999999663,0.04023852,0.05239649999999996,0.01985275999999997,0.03837980999999998,307,2.4175425,40.65325,-14.759723,17.653889,lowest_error_10pct
9Lbj3wpwk-c.004,0.40186915,0.1875,0.5934066,0.37864077,0.25555557,0.4385333,0.46223313,0.541182,0.4598433,0.49497053,0.036664150000000006,0.27473313,0.052224599999999954,0.08120253,0.23941496,0.136847874,308,2.0386837,24.842669,-1.3577985,1.2508861,middle_80pct
9Lbj3wpwk-c.005,0.24299066,0.375,0.43956044,0.2815534,0.35555556,0.35123515,0.43278936,0.536139,0.5499254,0.4452238,0.10824449,0.05778936000000001,0.09657856000000004,0.268372,0.08966824000000001,0.12413053,309,2.1225524,27.395609,2.2047129,3.2609062,middle_80pct
9NS6CgxJCGM.002,0.5420561,0.46875,0.5824176,0.63106793,0.46666667,0.5937274,0.6473481,0.6025681,0.6541749,0.66551703,0.051671299999999976,0.17859809999999998,0.02015050000000007,0.02310696999999995,0.19885035999999995,0.09447544599999999,310,1.9388092,22.37792,3.5327487,-4.4171257,middle_80pct
9NS6CgxJCGM.005,0.6448598,0.48958334,0.5934066,0.52427185,0.65555555,0.548281,0.58827996,0.6205751,0.59844404,0.6382942,0.09657879999999996,0.09869662000000007,0.02716850000000004,0.07417218999999997,0.017261349999999953,0.062775492,311,2.0241723,20.057404,4.8844156,-2.41996,middle_80pct
9UWCHrG5mys.000,0.5420561,0.53125,0.4945055,0.52427185,0.5222222,0.48942626,0.42724708,0.46255776,0.37611127,0.5734143,0.05262984000000004,0.10400292,0.03194774,0.14816058,0.051192100000000074,0.07758663600000001,312,2.2614615,40.02736,-27.442905,-5.303628,middle_80pct
9UWCHrG5mys.001,0.5794392,0.53125,0.45054945,0.3592233,0.5777778,0.46386138,0.444216,0.51670796,0.4498102,0.5870396,0.11557782000000005,0.087034,0.06615850999999995,0.09058689999999997,0.009261799999999987,0.07372380599999999,313,2.0507853,29.302387,-11.9912195,-4.514965,middle_80pct
9UWCHrG5mys.002,0.47663552,0.42708334,0.35164836,0.5533981,0.62222224,0.45847848,0.46041816,0.5327005,0.45994627,0.59584856,0.018157039999999958,0.03333482000000004,0.18105214000000003,0.09345183000000001,0.026373680000000066,0.07047390200000002,314,1.885747,26.35213,-7.5177803,-4.056442,middle_80pct
9UWCHrG5mys.004,0.42056075,0.44791666,0.41758242,0.3883495,0.44444445,0.51830596,0.49352285,0.5598026,0.5122656,0.6062392,0.09774520999999997,0.04560618999999999,0.14222018000000003,0.12391609999999997,0.16179475,0.11425648599999998,315,1.9993465,30.609858,-17.041405,-7.6303205,middle_80pct
9c66Lb7e1BQ.001,0.71028036,0.625,0.64835167,0.57281554,0.7,0.5446043,0.5532114,0.56708044,0.52162164,0.64405686,0.16567606,0.07178859999999998,0.08127123000000003,0.051193900000000014,0.05594314,0.08517458600000001,316,1.9675826,22.67895,5.0148735,-1.1200505,middle_80pct
9c66Lb7e1BQ.002,0.53271025,0.5520833,0.5494506,0.5339806,0.62222224,0.50993806,0.5001621,0.5441763,0.50230986,0.6024812,0.02277219000000008,0.0519212,0.005274300000000065,0.03167074000000003,0.019741039999999987,0.026275894000000032,317,2.081623,25.063196,1.5437635,0.9205269,lowest_error_10pct
9c66Lb7e1BQ.003,0.5607477,0.625,0.7032967,0.47572815,0.6333333,0.53062886,0.5372315,0.56708336,0.51246315,0.6331761,0.03011883999999998,0.08776850000000003,0.13621333999999996,0.03673499999999996,0.00015719999999996848,0.05819857599999998,318,1.9952203,23.888355,5.137188,-0.90775776,middle_80pct
9cHxDnk6SUs.000,0.5607477,0.7291667,0.7692308,0.5533981,0.6888889,0.4893353,0.5628018,0.6197622,0.6126448,0.5894446,0.07141239999999999,0.16636489999999993,0.14946859999999995,0.059246699999999985,0.09944430000000004,0.10918737999999997,319,2.0144987,25.462435,8.011114,3.4253104,middle_80pct
9cHxDnk6SUs.001,0.48598132,0.5833333,0.46153846,0.3592233,0.54444444,0.42915398,0.5346582,0.594365,0.5961172,0.5436903,0.056827340000000004,0.04867510000000008,0.13282654000000005,0.2368939,0.0007541400000000698,0.09519540400000004,320,2.005369,24.790073,9.195033,1.6956849,middle_80pct
9cHxDnk6SUs.002,0.71028036,0.7604167,0.7912088,0.6213592,0.7777778,0.46794346,0.5431573,0.5938492,0.5924897,0.56282663,0.24233690000000008,0.2172594,0.19735960000000008,0.028869499999999992,0.21495116999999997,0.180155314,321,1.9995726,23.146822,6.820412,2.3336263,highest_error_10pct
9cHxDnk6SUs.003,0.6168224,0.7395833,0.7032967,0.66019416,0.73333335,0.4616017,0.4960932,0.589625,0.5379623,0.5451448,0.1552207,0.24349010000000004,0.11367170000000004,0.12223185999999997,0.18818855,0.164560582,322,1.9555904,23.516775,6.6232753,2.0531263,middle_80pct
9cHxDnk6SUs.004,0.47663552,0.65625,0.52747256,0.46601942,0.6333333,0.45903376,0.53936225,0.59857106,0.6074548,0.56778,0.017601759999999966,0.11688774999999996,0.07109850000000006,0.14143537999999994,0.06555330000000004,0.082515338,323,2.1798453,26.28706,10.840581,3.157156,middle_80pct
9cHxDnk6SUs.005,0.682243,0.8333333,0.74725276,0.69902915,0.6888889,0.44936478,0.52475643,0.5867335,0.5786061,0.53266746,0.23287822000000002,0.30857687,0.16051925999999994,0.12042304999999998,0.15622144000000004,0.195723768,324,1.9730737,24.167816,6.449228,3.0642564,highest_error_10pct
9cj8rrj1wSk.000,0.5794392,0.6979167,0.7582418,0.6893204,0.56666666,0.50829446,0.57776,0.57433414,0.54230213,0.6047106,0.07114474000000004,0.1201566999999999,0.18390765999999992,0.14701827,0.03804394,0.11205426199999997,325,1.8192356,28.756647,-12.46504,-9.41634,middle_80pct
9cj8rrj1wSk.001,0.635514,0.6666667,0.73626375,0.70873785,0.6111111,0.48634532,0.4984572,0.5603504,0.46798488,0.5686442,0.14916868,0.16820949999999996,0.17591334999999997,0.24075297,0.042466899999999974,0.15530228,326,2.0420148,22.625074,-7.1059704,-3.8499284,middle_80pct
9cj8rrj1wSk.003,0.53271025,0.6354167,0.64835167,0.5825243,0.5222222,0.4703978,0.5046681,0.5631064,0.49716863,0.56672347,0.062312450000000075,0.1307486,0.08524527000000004,0.08535567,0.04450127000000004,0.08163265200000003,327,2.120154,22.632956,-6.363021,-2.9463365,middle_80pct
9cj8rrj1wSk.004,0.6448598,0.8645833,0.73626375,0.79611653,0.7222222,0.5132558,0.55366,0.56698567,0.5406265,0.610906,0.13160399999999994,0.3109233,0.16927808,0.25549003000000003,0.11131620000000009,0.195722322,328,1.9460526,25.375141,-9.5531645,-7.3897433,highest_error_10pct
9cj8rrj1wSk.005,0.53271025,0.65625,0.5824176,0.5825243,0.5222222,0.5090075,0.57830846,0.60413647,0.59959793,0.61206245,0.023702750000000106,0.07794153999999998,0.021718870000000057,0.01707362999999995,0.08984025000000007,0.046055408000000034,329,2.030081,19.942232,2.4747894,0.1758512,middle_80pct
9kEyN8a76j4.004,0.3084112,0.38541666,0.23076923,0.36893204,0.64444447,0.44489035,0.4813403,0.5356613,0.4552642,0.52061677,0.13647915,0.09592363999999998,0.30489207,0.08633215999999999,0.1238277000000001,0.14949094400000001,330,2.1280036,20.91929,4.8016944,1.8922548,middle_80pct
9kEyN8a76j4.005,0.34579438,0.47916666,0.3846154,0.3883495,0.5888889,0.43791786,0.5058503,0.52304584,0.46324068,0.5503764,0.09212347999999998,0.026683639999999953,0.13843044,0.07489118,0.03851250000000006,0.074128248,331,2.0741632,23.330933,1.9813212,3.0837493,middle_80pct
9xJ0rFCU-OM.000,0.41121495,0.5208333,0.46153846,0.44660193,0.65555555,0.31776625,0.2866711,0.35549474,0.30116686,0.38968387,0.09344870000000005,0.23416220000000004,0.10604372000000001,0.14543507,0.26587168,0.168992274,332,2.2168057,48.53417,-33.706078,-9.431395,middle_80pct
9xJ0rFCU-OM.004,0.39252338,0.36458334,0.41758242,0.5631068,0.4888889,0.3980444,0.38954747,0.4307781,0.42055959,0.48693222,0.005521020000000043,0.02496413000000003,0.013195679999999987,0.14254721000000004,0.0019566799999999884,0.03763694400000002,333,1.9524472,32.250027,-18.681974,-9.732827,lowest_error_10pct
9xJ0rFCU-OM.005,0.39252338,0.59375,0.5714286,0.5825243,0.6111111,0.38926226,0.37654594,0.43633124,0.36250117,0.45629942,0.0032611199999999507,0.21720405999999998,0.13509735999999994,0.22002313,0.15481168,0.14607947,334,1.9644668,38.588276,-24.71696,-10.339221,middle_80pct
A0braVJH3Pw.000,0.38317758,0.39583334,0.50549453,0.5145631,0.62222224,0.549346,0.60278314,0.63040775,0.5796504,0.60456014,0.16616841999999998,0.20694980000000002,0.12491322000000005,0.06508729999999996,0.017662100000000014,0.11615616799999999,335,1.9308776,20.323938,2.6796489,0.2490995,middle_80pct
A0braVJH3Pw.001,0.40186915,0.40625,0.31868133,0.42718446,0.42222223,0.4674174,0.49577904,0.53691363,0.45738864,0.5438305,0.06554824999999997,0.08952904,0.21823230000000005,0.030204180000000025,0.12160827000000002,0.10502440800000001,336,2.1453495,24.174284,0.093403265,-1.7554724,middle_80pct
A0braVJH3Pw.002,0.35514018,0.41666666,0.43956044,0.42718446,0.45555556,0.5048462,0.53954023,0.57157767,0.525244,0.56537324,0.14970602,0.12287356999999993,0.13201723000000004,0.09805954000000006,0.10981767999999997,0.12249480799999998,337,2.0733407,22.936975,1.9885443,4.131921,middle_80pct
A0braVJH3Pw.003,0.26168224,0.34375,0.35164836,0.27184466,0.34444445,0.44923288,0.43784457,0.5022518,0.4034208,0.5274372,0.18755064,0.09409456999999999,0.15060344000000003,0.13157614,0.18299275000000004,0.149363508,338,2.1806486,28.077087,-4.354669,-0.088932395,middle_80pct
A0braVJH3Pw.004,0.25233644,0.27083334,0.4065934,0.27184466,0.35555556,0.47568008,0.50926214,0.5479861,0.4618726,0.52741027,0.22334364,0.23842880000000005,0.14139270000000004,0.19002794,0.17185470999999997,0.19300955800000003,339,2.098386,24.107687,-0.46789005,0.8872803,highest_error_10pct
A0braVJH3Pw.005,0.2897196,0.14583333,0.34065935,0.2524272,0.22222222,0.36643064,0.3902611,0.47961485,0.4076092,0.4496705,0.07671103999999995,0.24442777000000002,0.13895549999999995,0.155182,0.22744827999999997,0.168544918,340,2.2344487,29.134373,-3.6105113,6.868065,middle_80pct
A29hMesGCEI.000,0.5607477,0.65625,0.72527474,0.98058254,0.67777777,0.5739044,0.68444407,0.6266439,0.75251824,0.67548823,0.013156700000000021,0.02819406999999996,0.09863084,0.2280643,0.0022895399999999233,0.07406708999999997,341,1.9717927,26.261995,7.670146,-2.94705,middle_80pct
A29hMesGCEI.001,0.6635514,0.7395833,0.6593407,0.7669903,0.7,0.5210136,0.6103356,0.61298364,0.7117181,0.58828396,0.14253780000000005,0.12924770000000008,0.04635705999999995,0.055272199999999994,0.1117160399999999,0.09702616,342,2.0943859,26.788733,5.2011995,-0.0018416425,middle_80pct
AFQz-qy0FkY.001,0.7383177,0.8333333,0.7912088,0.69902915,0.76666665,0.51682055,0.5056229,0.5211061,0.4586472,0.616441,0.22149714999999992,0.32771040000000007,0.27010270000000003,0.24038195,0.15022565,0.24198357,343,2.2724059,26.206858,-7.4095907,-1.2250086,highest_error_10pct
AFQz-qy0FkY.005,0.7383177,0.65625,0.6593407,0.65048546,0.76666665,0.5729,0.5783916,0.57805425,0.5653964,0.66664535,0.1654177,0.0778584,0.08128645000000001,0.08508905999999994,0.10002129999999998,0.10193458199999998,344,2.0154073,22.46017,-4.4663186,-3.3194633,middle_80pct
AJIphVRpYrg.000,0.53271025,0.625,0.5714286,0.5533981,0.6666667,0.5453359,0.63751787,0.61412615,0.5711049,0.6510194,0.012625649999999933,0.012517870000000042,0.042697550000000084,0.017706800000000023,0.01564729999999992,0.020239034,345,2.0222807,20.540771,-0.8477513,-4.2467995,lowest_error_10pct
AJIphVRpYrg.001,0.60747665,0.7395833,0.8131868,0.60194176,0.74444443,0.5115107,0.607031,0.6262789,0.5822057,0.61303437,0.09596594999999997,0.13255230000000007,0.18690790000000002,0.019736059999999944,0.13141006,0.113314454,346,1.9760456,20.503742,-2.679515,-5.0235353,middle_80pct
AJIphVRpYrg.002,0.60747665,0.625,0.5934066,0.47572815,0.73333335,0.5063078,0.6163821,0.6039581,0.562367,0.6091388,0.10116884999999998,0.008617899999999956,0.010551500000000047,0.08663884999999993,0.12419455000000001,0.06623432999999998,347,2.0605886,24.36703,1.0454794,-4.55284,middle_80pct
AJIphVRpYrg.003,0.55140185,0.6354167,0.6703297,0.41747573,0.6111111,0.50127304,0.57989556,0.59199846,0.57662225,0.58602935,0.050128810000000024,0.05552113999999997,0.07833124000000002,0.15914652,0.025081750000000014,0.07364189200000001,348,2.1122818,23.482916,3.876162,-4.225583,middle_80pct
AJIphVRpYrg.004,0.69158876,0.75,0.71428573,0.65048546,0.74444443,0.5431957,0.6286806,0.62714803,0.59188926,0.6400886,0.14839306000000008,0.12131939999999997,0.08713769999999998,0.05859619999999999,0.10435583000000004,0.10396043800000002,349,1.8586187,21.197865,0.5422358,-3.8374557,middle_80pct
AJIphVRpYrg.005,0.58878505,0.5520833,0.64835167,0.5145631,0.7111111,0.52351004,0.5944032,0.59280246,0.5809578,0.6146398,0.06527501000000002,0.042319899999999966,0.055549210000000016,0.06639469999999992,0.09647130000000004,0.065202024,350,1.9510068,22.334234,-1.6414365,-4.0934925,middle_80pct
APqMkruLkoE.001,0.682243,0.875,0.6923077,0.78640777,0.82222223,0.47083133,0.5883467,0.58245665,0.5955366,0.5922677,0.21141167000000005,0.2866533,0.10985104999999995,0.19087116999999998,0.2299545300000001,0.20574834400000003,351,2.1553104,25.664818,9.603426,1.7343106,highest_error_10pct
APqMkruLkoE.002,0.7009346,0.6979167,0.6923077,0.74757284,0.7111111,0.5205252,0.6021315,0.618533,0.65020186,0.64573234,0.18040939999999994,0.0957851999999999,0.07377469999999997,0.09737098,0.06537875999999998,0.10254380799999996,352,1.832757,23.144033,7.1388273,2.026675,middle_80pct
APqMkruLkoE.004,0.69158876,0.78125,0.6593407,0.6893204,0.8666667,0.56478816,0.63955194,0.62303466,0.61090505,0.69000244,0.12680060000000004,0.14169805999999996,0.03630604000000004,0.0784153500000001,0.17666426000000002,0.11197686200000004,353,1.9616969,24.14938,5.704343,0.4114528,middle_80pct
AS8snUf9eX0.000,0.35514018,0.5625,0.53846157,0.52427185,0.5777778,0.41383424,0.42962006,0.49973232,0.4553114,0.50089025,0.05869405999999999,0.13287993999999997,0.03872924999999994,0.06896045,0.07688755000000003,0.07523024999999998,354,2.0978756,25.426374,-3.8242288,-1.7800639,middle_80pct
AS8snUf9eX0.001,0.49532712,0.39583334,0.5934066,0.5533981,0.45555556,0.49712285,0.56760496,0.6215405,0.61372995,0.60489786,0.0017957299999999954,0.17177162000000007,0.028133900000000045,0.060331849999999965,0.14934229999999998,0.08227508000000001,355,1.987029,23.89073,-1.7392366,-3.2312834,middle_80pct
AS8snUf9eX0.002,0.34579438,0.40625,0.4065934,0.4854369,0.4888889,0.50064594,0.54563797,0.5864993,0.5748532,0.5931174,0.15485155999999994,0.13938797000000003,0.17990589999999995,0.08941629999999995,0.1042285,0.13355804599999996,356,1.9570061,23.399464,-3.1155024,-3.2249007,middle_80pct
AS8snUf9eX0.003,0.5794392,0.6979167,0.6043956,0.6796116,0.64444447,0.48944515,0.53813344,0.59510624,0.58946073,0.5786711,0.08999405000000005,0.15978325999999998,0.009289360000000024,0.09015087,0.06577337000000005,0.08299818200000002,357,1.9898735,26.199139,-4.006421,-2.2448974,middle_80pct
ASDpn9yOYAo.001,0.7570093,0.7604167,0.6593407,0.6893204,0.6666667,0.41883644,0.49079663,0.5278918,0.4149123,0.48992613,0.33817286,0.26962006999999993,0.13144889999999998,0.27440810000000004,0.17674056999999993,0.23807810000000001,358,2.0140066,27.138676,6.7650547,1.0496087,highest_error_10pct
ASDpn9yOYAo.002,0.5233645,0.48958334,0.5824176,0.42718446,0.53333336,0.42783317,0.47423273,0.5312007,0.4196118,0.5056587,0.09553133000000003,0.015350609999999987,0.05121690000000001,0.007572660000000009,0.027674659999999962,0.039469232,359,2.052927,26.873384,3.5977576,0.107811965,lowest_error_10pct
ASDpn9yOYAo.004,0.47663552,0.41666666,0.48351648,0.44660193,0.33333334,0.41335675,0.47883147,0.5371842,0.4421777,0.50386083,0.06327876999999998,0.06216480999999996,0.053667719999999974,0.0044242299999999735,0.17052749000000006,0.07081260399999999,360,2.0677576,25.078037,2.8029745,5.514257,middle_80pct
AV7aKrAs-kM.005,0.38317758,0.45833334,0.5824176,0.42718446,0.56666666,0.42879862,0.47554895,0.5234748,0.45280594,0.51486194,0.04562104,0.017215610000000048,0.05894279999999996,0.02562148000000003,0.051804720000000026,0.039841130000000016,361,2.0943353,28.604986,-14.12767,-4.1615963,lowest_error_10pct
Alox0G4xUfM.000,0.53271025,0.53125,0.6923077,0.5533981,0.5555556,0.47133705,0.5459074,0.56789637,0.58371603,0.5730802,0.06137320000000007,0.014657400000000043,0.12441132999999993,0.03031793000000005,0.0175246,0.04965689200000002,362,1.8804663,23.474323,3.6221843,-1.7798287,middle_80pct
Alox0G4xUfM.001,0.57009345,0.5729167,0.5824176,0.57281554,0.74444443,0.47277743,0.5587452,0.5782595,0.5469394,0.55620164,0.09731602,0.014171499999999893,0.004158099999999942,0.025876140000000047,0.18824279,0.06595290999999998,363,1.9208028,24.056015,4.140519,-3.1268916,middle_80pct
Ap2KC1yKDdA.002,0.71028036,0.75,0.72527474,0.6407767,0.7111111,0.5383603,0.5708481,0.5951743,0.58193207,0.65252304,0.17192006000000004,0.17915190000000003,0.13010043999999998,0.05884462999999995,0.05858805999999994,0.11972101799999998,364,1.897759,24.64966,3.806346,-1.8417312,middle_80pct
ApCq0dwH1Ak.000,0.5794392,0.5,0.52747256,0.6699029,0.62222224,0.5004727,0.543525,0.55157155,0.5143919,0.6092565,0.07896650000000005,0.043525000000000036,0.024098990000000042,0.15551099999999995,0.012965740000000059,0.06301344600000003,365,2.0118651,25.948984,5.3752313,1.7861289,middle_80pct
As93GgkTdt4.001,0.7757009,0.7083333,0.82417583,0.6796116,0.7777778,0.5428142,0.54647726,0.5763566,0.55797964,0.61299545,0.2328867,0.1618560400000001,0.24781923000000006,0.12163195999999998,0.16478234999999997,0.18579525600000002,366,1.9344925,24.108576,1.7095557,-3.9202733,highest_error_10pct
As93GgkTdt4.002,0.57009345,0.6041667,0.6703297,0.4563107,0.6666667,0.5653804,0.5906323,0.59200525,0.6174098,0.6442215,0.004713049999999996,0.013534399999999946,0.07832444999999999,0.1610991,0.022445199999999943,0.056023239999999974,367,1.9344882,22.929663,0.47203505,-4.3307095,middle_80pct
As93GgkTdt4.003,0.62616825,0.6875,0.5824176,0.5825243,0.5,0.52964705,0.5309139,0.55841535,0.5325316,0.61019874,0.09652119999999997,0.15658609999999995,0.024002250000000003,0.0499927,0.11019873999999996,0.08746019799999998,368,1.8505956,25.4635,-2.8797748,-2.803424,middle_80pct
As93GgkTdt4.004,0.91588783,0.8854167,0.8791209,0.80582523,0.8111111,0.50613314,0.52338725,0.55416286,0.5689923,0.59799206,0.40975469,0.36202945,0.32495803999999995,0.23683292999999994,0.21311903999999993,0.30933883,369,1.946271,24.963642,1.8913728,3.279786,highest_error_10pct
As93GgkTdt4.005,0.7383177,0.5520833,0.71428573,0.65048546,0.7111111,0.50399995,0.5429704,0.5369458,0.56368375,0.61140615,0.23431775,0.00911290000000009,0.17733992999999992,0.08680170999999992,0.09970495000000001,0.121455448,370,2.0010674,23.44759,1.9270705,-5.3168974,middle_80pct
AwNVGShHjvw.000,0.47663552,0.5104167,0.5604396,0.4563107,0.5555556,0.44353488,0.41768712,0.47351748,0.42897558,0.5228817,0.03310063999999996,0.09272957999999992,0.08692212000000005,0.02733511999999999,0.032673900000000033,0.05455227199999999,371,1.8645654,25.008675,-8.8623085,-6.5274496,middle_80pct
AwNVGShHjvw.001,0.42056075,0.4375,0.47252747,0.407767,0.5777778,0.41759148,0.3985106,0.47983092,0.43558782,0.5095919,0.0029692699999999683,0.03898940000000001,0.007303449999999989,0.027820820000000024,0.06818590000000002,0.029053768,372,1.9495581,25.605692,-8.855478,-4.7988844,lowest_error_10pct
AwNVGShHjvw.002,0.6168224,0.46875,0.3956044,0.29126215,0.56666666,0.48488265,0.45231402,0.475661,0.42533666,0.5580569,0.13193974999999997,0.016435980000000017,0.08005659999999998,0.13407450999999998,0.008609760000000022,0.07422332,373,2.020036,29.962448,-14.836007,-5.7171383,middle_80pct
AwNVGShHjvw.003,0.36448598,0.33333334,0.35164836,0.2524272,0.47777778,0.48844293,0.4258424,0.48516372,0.41056925,0.5612338,0.12395695000000001,0.09250906000000003,0.13351536000000003,0.15814204999999998,0.08345602000000002,0.11831588800000001,374,2.0954888,29.029015,-5.852185,-2.5228581,middle_80pct
AwNVGShHjvw.004,0.46728972,0.4375,0.42857143,0.41747573,0.36666667,0.45007575,0.42826998,0.48496583,0.4330204,0.5148377,0.017213970000000023,0.009230020000000005,0.05639440000000001,0.015544670000000038,0.14817102999999998,0.04931081800000001,375,1.8879958,24.928722,-6.589444,-6.3401413,middle_80pct
Ay7bZ7Sgx9Q.000,0.3271028,0.33333334,0.43956044,0.37864077,0.34444445,0.44539276,0.47264487,0.5414402,0.5244278,0.535251,0.11828995999999997,0.13931153000000002,0.10187976000000004,0.14578702999999998,0.19080655000000002,0.139214966,376,1.9968361,23.802677,4.148692,1.7585831,middle_80pct
Ay7bZ7Sgx9Q.001,0.42056075,0.34375,0.42857143,0.592233,0.46666667,0.46398315,0.51771855,0.55548567,0.59808195,0.5472752,0.04342240000000003,0.17396855,0.12691424000000007,0.005848949999999964,0.08060852999999996,0.086152534,377,2.0418572,24.065443,6.3104334,0.42764682,middle_80pct
Ay7bZ7Sgx9Q.002,0.49532712,0.6458333,0.5604396,0.66019416,0.47777778,0.48080203,0.52878696,0.59526443,0.62352645,0.53962356,0.014525090000000018,0.11704634000000003,0.03482482999999992,0.03666771000000002,0.06184578000000002,0.05298195,378,2.0030696,22.804237,7.168706,-1.203572,middle_80pct
Ay7bZ7Sgx9Q.003,0.39252338,0.32291666,0.43956044,0.5339806,0.26666668,0.46307454,0.473134,0.5312236,0.50269574,0.54426515,0.07055116,0.15021733999999998,0.09166316000000002,0.03128486000000008,0.27759847,0.12426299800000003,379,2.0040326,22.665255,2.7767015,0.000882774,middle_80pct
Ay7bZ7Sgx9Q.004,0.35514018,0.3125,0.5604396,0.61165047,0.45555556,0.4428063,0.47297367,0.5490117,0.5241922,0.53313303,0.08766611999999996,0.16047367,0.011427900000000046,0.08745826999999995,0.07757746999999998,0.084920686,380,1.9888295,22.719933,5.7934265,-0.8197289,middle_80pct
