clip_id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
J0JrzUmZGcA.001,34.222813,0.2037313,31.165699,32.126217,33.852993,2.687294,358.61066,521.08044,142.04175,130.28682,0.7583937,0.7827608,0.23066309,0.5865902,1.265769,1.035106,13.481872,9.280264,8.419375,5.823992,0.3176821,0.9784241,17.57466,0.892728,-10.046796,-1.7547503,10.367046,1.9958243,-8.733422,-2.2579556,0.02302812,1.7395039,1.275257,0.59912616,4.985573,0.7142074,0.92173487,12.202635,14.368045,0.87211174,810.5505,0.38630208,1261.8145,0.23051307,-104.14567,-0.91888565,1798.0658,0.15297702,1089.9541,0.38394088,-98.48998,-0.9319581,2805.4043,0.096387394,956.4357,0.3082476,-100.81138,-0.8870586,-5.756034,-1.4607018,16.932793,0.5048662,0.069864064,0.25464374,-0.008254867,-1.8825178,0.4382421,0.7413284,23.813086,0.5741292,-12.867295,-1.3890773,11.918453,1.8874141,-13.418433,-1.5199938,-1.4342148,12.5953045,0.05251635,0.0071842754,0.18270555,3.268846,3.3467202,0.1478,0.13707355,0.14488888,0.1362126,-22.994802
J0JrzUmZGcA.002,34.326057,0.17114015,31.992119,32.768745,33.810062,1.8179436,127.361534,84.18585,112.39303,102.51359,1.0186906,0.7637783,0.3679971,0.8154855,1.63067,1.2626729,16.817608,10.489854,11.379096,5.865089,0.448643,1.0317515,14.881778,1.2055422,-15.753098,-1.196381,0.1483927,138.98848,-10.811894,-1.6173679,0.020676386,1.7920165,1.2764308,0.70379114,5.367299,0.7356781,0.35464153,30.501232,13.896188,0.90471244,886.5054,0.3413859,1275.8988,0.27307388,-98.677925,-0.99614054,1826.3018,0.14837949,1154.644,0.29034212,-90.87868,-1.0535265,2866.1252,0.09666568,990.60535,0.3268798,-94.883255,-0.96489215,-2.341166,-3.801957,16.06518,0.5778468,0.07379365,0.18543774,-0.0045016045,-3.9405906,0.62866527,0.83477956,21.951643,0.637031,-20.42333,-0.8944018,0.8023358,26.51983,-14.984774,-1.2131561,2.235807,10.705655,0.067070335,0.011647137,0.23761061,3.4689794,3.1459172,0.16382977,0.113485456,0.13673912,0.13529444,-19.324978
J0JrzUmZGcA.003,35.016968,0.15612027,32.26402,33.54787,35.951416,3.687397,230.50154,425.10327,196.5443,396.39984,1.1202686,0.79288405,0.39449185,0.89255303,1.7848719,1.3903801,17.395153,11.473537,13.232841,8.687095,0.553934,1.0590678,13.7844095,1.2287478,-10.535968,-1.800387,2.5191565,8.985111,-10.936216,-1.8542283,0.022373421,1.7507386,1.2174641,0.59845793,5.3669376,0.6492059,3.982411,2.6753175,16.36285,0.77225524,844.1867,0.34251118,1236.3557,0.22708671,-96.14652,-1.0225241,1803.3235,0.14376232,1085.5438,0.31219256,-89.31552,-1.0585806,2819.357,0.09734571,960.98737,0.31536806,-92.405045,-0.98922986,-3.9325912,-2.0801253,17.0993,0.49515584,0.07269907,0.2749605,-0.006143511,-2.9422002,0.78562397,0.81852573,21.51839,0.59190816,-15.898052,-1.076129,2.3269072,10.754971,-17.347034,-1.1443212,1.4950334,8.28298,0.058687944,0.010844034,0.25736246,3.2021348,2.610442,0.20589742,0.16789371,0.16944444,0.21114692,-17.703697
J0JrzUmZGcA.005,35.122772,0.16262293,32.075504,33.33038,35.015503,2.9399986,123.46094,172.03697,165.79001,170.52318,1.1806272,0.7279707,0.44342008,0.9399914,1.9123235,1.4689034,21.641386,11.506436,12.8545885,6.1438117,0.6066032,0.9133262,16.27095,0.9611441,-13.3585,-1.4088647,6.9825473,2.936443,-13.776177,-1.4629686,0.02868801,1.6836864,1.4030174,0.6188068,5.128326,0.6650837,3.6911314,2.7424562,14.69564,0.9297377,843.19714,0.34840035,1244.7388,0.26490778,-90.00904,-1.0517488,1815.6028,0.15374456,1120.8895,0.30242428,-81.04717,-1.116829,2821.5103,0.09960662,991.5451,0.32995328,-84.387375,-1.039357,-4.6535087,-1.7529532,16.424631,0.49137667,0.07391539,0.24413092,-0.007444659,-2.3169105,0.7760047,0.7565933,21.238588,0.6122683,-16.63009,-1.0846348,8.065846,2.6724708,-17.675495,-1.1527429,-0.107748374,10.623942,0.065000184,0.003423213,0.34299758,4.1360908,3.616879,0.15814814,0.13146009,0.10392156,0.09231401,-17.605492
J28DwJsK8Do.000,34.749287,0.27498883,33.758347,35.17328,40.733253,6.974907,204.43256,169.965,115.35436,137.06444,0.2653459,0.80972344,0.07642406,0.21772432,0.42624316,0.3498191,4.2117214,2.8265429,2.6054878,1.7482243,0.0731323,0.9118279,29.77393,0.34465694,-4.835544,-3.5340147,18.098476,0.753483,-12.98494,-1.782347,0.016589472,1.582545,1.0614142,0.8143012,8.037649,0.59795624,4.073343,8.788315,13.482876,2.371896,683.4049,0.30937037,1322.5387,0.18513298,-91.31796,-0.9911309,1764.9462,0.1317555,959.49475,0.32649192,-92.14588,-0.9054107,2813.427,0.09481691,916.8887,0.37454873,-93.802315,-0.87599534,-13.320032,-0.6270291,22.24227,0.38765153,0.024813605,1.4256436,-0.014556503,-0.8624933,0.09272161,0.70989245,33.41742,0.24126317,-9.090394,-1.9850062,17.805532,0.8726095,-21.370935,-1.0456612,-14.177336,22.056791,-0.011123472,-0.00022525089,0.042940337,3.0687125,3.2819827,0.17408162,0.14212553,0.12690476,0.13326465,-34.027496
J28DwJsK8Do.002,35.943474,0.08173286,34.031914,35.553802,38.004097,3.9721832,58.292664,40.571953,51.448032,69.1402,0.2604421,0.8196627,0.06182219,0.2222165,0.41335446,0.35153228,4.6086984,3.2216063,3.0919235,1.7524788,0.07871851,1.0103776,29.378365,0.3435087,-7.3332424,-2.3983395,15.551289,0.85096276,-13.27317,-1.6730287,0.021569746,1.7197729,1.1924114,0.64275426,7.5758133,0.39623177,7.8111224,1.4274555,21.893337,0.4972869,662.9868,0.35576564,1380.306,0.20121698,-103.1028,-0.9138662,1722.6033,0.1377892,1045.0175,0.31726775,-99.0849,-0.89272606,2769.9207,0.1035442,978.35974,0.3320819,-101.08473,-0.8578367,-11.1445265,-0.6654453,20.703846,0.41344827,0.049155492,0.41686714,-0.014698112,-0.8830938,0.11287662,0.741795,34.00909,0.22908674,-12.741015,-1.3579216,14.9491,0.9941216,-22.879927,-0.8274809,-11.984295,19.33319,0.0036134487,-0.00047886232,0.03787743,3.335557,2.7443106,0.18975608,0.12365349,0.16153847,0.2047079,-35.092068
J28DwJsK8Do.003,37.817368,0.089451134,35.007523,37.713245,40.275024,5.267502,65.26763,92.58607,39.39706,29.963139,0.3211767,0.6432813,0.13081431,0.27966544,0.5095253,0.378711,4.9469285,2.4542658,3.735014,2.200279,0.098393,0.83990735,28.760263,0.3430853,-11.149709,-1.2379342,14.038673,1.0131009,-25.437532,-0.8401653,0.017935041,1.2516841,1.0601366,0.6589924,8.747942,0.4087784,12.342047,0.8550302,23.59358,0.4136207,727.1238,0.33192813,1358.962,0.19342773,-77.63932,-1.1789613,1779.3234,0.1344415,1043.036,0.34850746,-75.48596,-1.0860403,2817.0444,0.08664688,962.6653,0.38156885,-77.419174,-1.0414627,-11.578139,-0.57324594,21.044918,0.39325196,0.05976638,0.31726956,-0.018025348,-0.6575402,0.12164988,0.6571499,32.340904,0.20735283,-13.466236,-1.0510939,13.017734,1.2018862,-32.905285,-0.56606174,-7.9746933,15.318115,0.02168844,-0.003369533,0.05020971,4.5363574,2.476573,0.26567566,0.20930439,0.13121212,0.14137329,-33.28708
J28DwJsK8Do.004,34.912518,0.09304221,32.76358,34.338642,36.85092,4.0873413,131.37907,177.39262,22.65572,23.950241,0.25760838,0.7109229,0.090354286,0.21968746,0.41450506,0.32415077,3.6365824,2.258034,2.832394,1.6903251,0.07075141,0.9444113,30.462841,0.38929418,-5.71308,-2.570814,13.198425,1.1063678,-16.88443,-1.3022064,0.01808712,1.9462104,1.1407713,0.7124696,8.118782,0.3573546,6.94185,1.471519,25.828508,0.38849878,697.5341,0.3130655,1385.0658,0.16806664,-80.96421,-1.1317875,1739.9701,0.1392589,1056.4586,0.34768173,-83.292595,-1.0142127,2806.926,0.08755742,943.8305,0.29601964,-86.854164,-0.9417263,-13.372755,-0.50792265,23.24909,0.34779203,0.051026236,0.41547316,-0.016986791,-0.79512244,0.08975688,0.7136311,35.78472,0.23041901,-7.37449,-2.0359552,13.525662,1.1572405,-24.932339,-0.78299165,-9.103991,16.203718,0.009219051,0.00030615824,0.037781376,3.0687125,2.5435073,0.24184209,0.16839574,0.14969696,0.16319697,-34.824154
J30sMEMrKjA.000,37.487995,0.13462429,33.659973,36.232605,41.47095,7.810978,326.03192,573.3433,80.44205,71.37254,0.5656769,0.81048447,0.19654776,0.46073696,0.84554636,0.6489986,8.231377,5.5565524,4.6715074,3.300423,0.19862294,1.0868374,11.0229645,1.3689435,-16.53771,-1.1313531,-4.8611474,-3.9934943,-26.248821,-0.55948955,0.025904663,1.7681417,1.38237,0.48850405,4.7270093,0.7462587,4.5066233,2.0708742,15.392398,0.8664339,891.8873,0.26778716,1329.7898,0.20977606,-85.879524,-1.1520032,1807.5695,0.11309726,1103.644,0.30210814,-79.60807,-1.182006,2870.3762,0.083064735,940.0231,0.37560573,-83.36604,-1.0894451,-4.3672366,-1.4836326,15.49939,0.66753066,0.09200056,0.20123748,-0.008542409,-1.5715326,0.2802735,0.8259852,17.352123,0.7128759,-19.9054,-0.9137011,-6.217905,-3.514503,-29.324482,-0.49148172,-0.17827167,6.8996596,0.089421116,-0.0019022201,0.07243122,2.4683123,2.4096386,0.2422222,0.2361039,0.17612903,0.22110684,-27.271431
J30sMEMrKjA.001,37.53696,0.10449505,34.421146,36.6383,39.755577,5.3344307,187.90376,206.545,47.53732,44.52949,0.48426872,0.6975075,0.18661737,0.40877995,0.75166154,0.56504416,6.8621387,3.4958525,3.8274953,2.189147,0.14869685,0.95822364,11.435166,1.2539865,-11.652105,-1.3767366,1.1357915,16.762383,-27.300226,-0.5921742,0.018951979,1.5919406,1.1845187,0.4851181,6.2744956,0.5909199,5.8648624,1.6430359,14.974513,0.8707382,827.9463,0.30582654,1364.1501,0.23001997,-81.21164,-1.1669532,1815.653,0.12398913,1063.7738,0.32811305,-75.23087,-1.1755478,2811.013,0.10185701,1001.3393,0.38993835,-76.725624,-1.133994,-6.772277,-1.0028266,15.464163,0.59632,0.09058036,0.22973686,-0.011418954,-1.1364626,0.19633558,0.72893393,17.79775,0.5947197,-13.99356,-1.171828,1.5734255,13.5397625,-30.441603,-0.55454546,0.021024246,6.0222015,0.08620204,-0.0024559319,0.05998927,2.8685791,2.3427043,0.26885712,0.21202117,0.14575757,0.14378077,-29.645262
J30sMEMrKjA.002,37.329945,0.120196626,34.12425,36.122646,39.673084,5.5488358,101.07003,111.07194,34.44933,21.275738,0.4945946,0.6518332,0.1959812,0.4397548,0.77642214,0.58044094,7.9694386,6.377405,3.5538883,2.0888932,0.1538178,0.87891525,15.209376,0.89007664,-13.974069,-1.2420187,1.1639359,15.524753,-24.59494,-0.6099331,0.01923454,1.3021567,1.2116973,0.4537561,6.1047635,0.6887759,7.0486236,1.4246266,18.0531,0.7257159,810.5905,0.3090093,1370.7224,0.17482243,-72.480484,-1.2677865,1807.4652,0.12138653,1066.9258,0.29679266,-68.57737,-1.2458702,2809.5427,0.098179296,1001.1787,0.41607797,-71.352516,-1.1681949,-7.80201,-1.0953727,17.292336,0.5636818,0.08853507,0.21202238,-0.011099471,-1.3927882,0.18721463,0.6840094,20.080091,0.5628386,-13.644465,-1.3829867,1.5652313,11.882269,-25.83862,-0.5544612,0.41191903,7.5005245,0.08861022,0.00408304,0.07967662,2.9352903,2.1433356,0.3125,0.31086573,0.16346154,0.17304829,-29.97273
J4GQm9j0JZ0.000,38.91174,0.13891976,34.873287,37.742,43.845814,8.972527,78.7812,83.370155,50.018208,36.590965,0.8139095,0.5901511,0.31271648,0.77325773,1.2640513,0.95133483,13.105012,6.120763,7.0379725,3.6887205,0.31378868,0.8349955,15.209172,0.72077256,-14.106907,-1.3694196,5.5812855,2.584218,-19.082632,-0.77685666,0.019092256,1.1847109,1.1504276,0.6184206,6.4733105,0.6202148,3.0041418,3.161114,11.547582,0.75866365,751.8319,0.36108327,1331.0773,0.20165455,-93.77952,-0.98632413,1770.0491,0.16338621,1102.8646,0.32616234,-82.35056,-1.0597829,2736.9858,0.08770882,951.17664,0.3214468,-83.47707,-1.0322534,-4.6033955,-1.6693673,14.197301,0.5463463,0.07189052,0.32960755,-0.0051189805,-3.3442292,0.40173805,0.63235563,19.586424,0.40387902,-19.410328,-1.0197045,7.9084616,1.9582068,-23.684511,-0.62364876,-1.8202491,10.084673,0.0415613,0.004297656,0.16494434,3.6691127,2.5435073,0.23789474,0.1804112,0.14277777,0.14737727,-24.28481
J4GQm9j0JZ0.001,34.678143,0.09324391,32.309486,34.184296,36.463074,4.1535873,44.548126,75.89841,39.458214,91.90493,0.76930326,0.6027732,0.32808828,0.6859048,1.20539,0.8773017,12.077959,6.168823,7.5157843,4.8067636,0.28694516,0.86996776,14.099145,0.8891319,-6.5687213,-2.5550156,13.335494,1.3413079,-13.817495,-1.1124369,0.018103251,1.271912,1.2147543,0.54906034,5.467331,0.5158446,5.103887,1.9205987,11.609115,0.8670328,716.5544,0.37816298,1379.8185,0.19530262,-87.80901,-1.0303526,1721.9757,0.14765316,1010.695,0.3294254,-82.469055,-1.0390676,2699.5322,0.08741309,1002.0033,0.30653617,-82.17606,-1.0436158,-5.6728,-1.1955354,13.8977165,0.6154144,0.0563638,0.4182691,-0.010280737,-1.0839332,0.37700084,0.66129196,20.052927,0.46080706,-8.126153,-2.2885756,17.252533,1.0951136,-14.812338,-1.1039009,-0.20486622,6.4618607,0.04201241,0.0009794171,0.12730052,3.4022682,2.2803488,0.27058822,0.22652023,0.17103449,0.17574167,-25.116297
J4GQm9j0JZ0.003,32.699825,0.0908525,30.428635,31.920807,35.26869,4.8400536,116.40444,160.00327,51.73863,60.456856,0.7182127,0.6130064,0.33200377,0.59295917,1.131458,0.7994543,12.633078,9.944053,6.4644375,3.5103974,0.25348267,0.9080043,15.533973,0.8060528,-7.699159,-2.2016141,4.443711,3.811334,-10.668948,-1.3868865,0.021199891,1.8420434,1.297593,0.6237778,5.181099,0.5799119,-0.8071119,-10.2961855,10.564368,0.8892729,684.7032,0.36835042,1365.1958,0.17488351,-91.47043,-1.0304223,1695.4335,0.15892752,1135.5446,0.3665397,-88.25718,-1.0258807,2673.254,0.09551083,1017.46857,0.35763583,-90.249275,-0.98259634,-4.81812,-1.4187933,15.532115,0.44252384,0.05499101,0.34783542,-0.00736569,-2.0210629,0.32745534,0.7414188,22.340242,0.32988313,-11.266719,-1.5974714,6.1683707,3.032583,-12.41025,-1.2504927,-1.3876698,9.215047,0.04139722,0.0019877404,0.14933863,3.4022682,2.3427043,0.242,0.20235471,0.17424242,0.18182626,-25.873781
J4GQm9j0JZ0.005,32.95827,0.08901608,30.869177,32.56608,34.783028,3.9138508,107.179,108.38057,25.106756,24.686985,0.65506643,0.6200097,0.27755862,0.55160636,1.0457982,0.76823956,11.640049,7.89462,5.85989,3.170307,0.22753718,0.85545236,14.32282,0.92527574,-3.890694,-4.159686,6.6528416,2.6286418,-9.5129175,-1.380864,0.021602096,1.4343959,1.2355392,0.56393176,5.5136056,0.59149945,1.5971012,5.8421125,12.760561,0.69807106,672.44995,0.39292842,1345.1332,0.17610984,-100.85806,-0.9271725,1701.3517,0.15512675,1049.1772,0.32802832,-98.21405,-0.91145664,2691.8193,0.09166291,982.65265,0.319161,-98.88572,-0.8973747,-6.8052917,-0.9956494,16.000423,0.49058312,0.05147928,0.39635062,-0.010034035,-1.3368807,0.3088984,0.57997644,21.563194,0.4131786,-4.938357,-3.6534684,12.110784,1.5255613,-11.853217,-1.2097799,-0.9066178,8.892824,0.035410803,0.0037372008,0.13138117,3.6024017,2.5435073,0.20578946,0.16027331,0.17555554,0.23279035,-26.395369
J6RHl6U6Jcw.000,26.188,0.14899819,23.5815,25.275686,28.564713,4.9832134,93.84027,110.67658,24.225006,23.906647,0.1688911,0.75368315,0.055681452,0.1433423,0.25882852,0.20314707,2.8685675,2.7218263,1.6942661,1.5537429,0.046699014,1.1431209,21.83132,0.921914,10.324354,1.4090157,13.498385,1.105418,-0.1464979,-97.22141,0.013031654,1.2033159,0.8711315,0.7762355,6.3283744,0.31986043,5.9735765,1.3563042,29.160086,0.32109854,525.1807,0.36441332,1290.9099,0.15330604,-107.76192,-0.87415063,1574.5132,0.15682085,1011.3494,0.3480248,-113.88215,-0.7666923,2720.146,0.0885589,925.03186,0.41298413,-117.77478,-0.7066297,-17.29945,-0.41130283,27.947147,0.32911202,0.01860089,1.3222591,-0.012513472,-1.3062693,0.062453352,0.9205408,34.794807,0.33975896,10.902269,1.2567575,16.525457,1.0178794,-4.5923476,-3.3280091,-9.698416,19.660412,-0.014115591,0.015232299,0.032243848,2.4683123,1.8072289,0.25851852,0.21759126,0.26464283,0.24620666,-38.051636
J8N2OCqM6N0.001,34.599907,0.07860899,32.818665,34.28048,35.85308,3.0344162,121.32988,182.2805,47.488857,55.131767,0.4177286,0.6935397,0.14420156,0.36217275,0.6677176,0.523516,7.4402704,4.1896386,6.55569,3.6496284,0.1147791,0.843888,18.216108,1.0345386,-4.2261004,-4.9133496,11.145526,1.8943635,-0.7074209,-22.46061,0.013867518,1.4393655,1.0607435,0.7336596,7.7887373,0.46429297,2.7009318,4.5939164,13.123968,1.0266315,748.3396,0.36958316,1312.1179,0.21586242,-96.88468,-0.9456527,1755.6675,0.15883051,1029.8154,0.30212235,-89.06639,-0.9941328,2803.6184,0.121985905,1057.1581,0.29634717,-92.22686,-0.93095934,-6.9459143,-1.2545018,18.400635,0.58489007,0.05212781,0.44763422,0.0009635632,14.403891,0.15081838,0.6223927,26.834558,0.46928778,-10.557696,-1.8281043,11.134314,2.0993402,-5.580807,-2.707407,-1.9609772,10.640521,0.022331728,0.016594995,0.06284803,4.336224,2.4112525,0.2375,0.21004462,0.162,0.14382133,-31.294487
J8YpOUmN_aI.000,28.424574,0.15682238,25.22808,27.820127,30.921658,5.693577,272.5327,775.5628,69.352516,93.64919,1.1172204,0.62662244,0.51076066,0.96275073,1.7196691,1.2089084,14.251191,8.480782,10.004496,5.8222485,0.5045057,0.80628645,21.050093,0.6574,-7.293228,-2.5317738,16.531921,1.3930554,-8.013459,-2.5497983,0.015674938,1.8184178,1.2811275,0.68968713,4.913187,0.676827,-0.17064609,-52.99584,12.5872755,0.91274303,592.2061,0.41126296,1307.7007,0.21866256,-98.56989,-0.95562357,1639.7347,0.1480306,986.0269,0.41860956,-98.25198,-0.9165714,2679.3445,0.095989324,955.0833,0.3716834,-99.515205,-0.8928368,-7.4448967,-0.9704906,16.768013,0.4832877,0.035979524,0.6309087,-0.017131548,-0.9648385,0.6453722,0.63432515,27.630096,0.35973197,-9.213231,-1.9670284,22.121517,1.0562388,-12.759376,-1.6734852,-3.211164,12.469368,0.015272685,-0.0021910141,0.3319285,3.8692462,2.945114,0.17386363,0.115408674,0.14883721,0.12871836,-18.416515
J8YpOUmN_aI.001,30.031525,0.15314865,27.546576,29.183157,31.862402,4.3158264,280.90363,461.9553,50.863754,87.171646,1.1495206,0.6767043,0.4648186,0.98121524,1.7665563,1.3017377,16.71247,10.189783,11.494039,5.206543,0.6203203,0.8916946,19.751062,0.7941907,-0.84308076,-19.63943,16.561451,1.456732,-6.9783063,-2.6883695,0.018033665,2.0362349,1.1320548,0.60732293,5.7297616,0.53850484,4.206189,2.6959891,18.020447,0.5607446,612.741,0.3763312,1334.3729,0.1865393,-91.09238,-1.0006285,1664.0537,0.15501851,986.0568,0.36584416,-93.382195,-0.92210543,2693.84,0.091732204,979.7676,0.3514678,-94.82553,-0.88891554,-8.646759,-0.93903565,19.69879,0.43409288,0.031684548,0.6636813,-0.01295624,-1.1963047,0.86552155,0.64078695,26.665768,0.4325792,-1.3852035,-11.538291,21.163809,1.2012218,-12.239128,-1.6199038,-2.7670472,11.475627,0.008272935,0.0034114192,0.2719796,3.6691127,2.811245,0.1997619,0.14338572,0.14225,0.12886985,-16.06331
J8YpOUmN_aI.003,28.830336,0.123157054,26.63735,28.379143,30.096472,3.4591217,41.568073,40.041794,72.5535,107.93798,1.0771841,0.6237351,0.48437798,0.9136629,1.704885,1.220507,14.346452,7.1319194,10.799996,4.5916815,0.50250524,0.83199334,21.513376,0.7592938,-3.5850668,-4.7793674,22.80845,1.0553868,-8.297697,-2.1236312,0.017223522,1.7792194,1.2164334,0.70897424,5.002703,0.5987357,0.87632483,14.233694,14.186637,0.7124278,576.1266,0.40139344,1278.2089,0.17616113,-80.050545,-1.1264118,1656.4369,0.14190878,901.148,0.42665726,-84.22752,-1.0028169,2659.2214,0.086275965,1004.795,0.37280476,-84.515,-0.99674475,-8.608011,-0.81480914,16.662708,0.5490131,0.033425447,0.6919479,-0.016194975,-0.8295589,0.63767284,0.6822274,27.43204,0.40420985,-5.2997837,-3.143905,28.014343,0.88667125,-12.772551,-1.3572023,-3.00461,10.780166,0.015528837,-0.0002898157,0.2758409,3.8692462,2.7443106,0.22121951,0.17529342,0.12897436,0.111580595,-18.994736
J8YpOUmN_aI.005,27.331154,0.11444596,24.281113,27.216494,30.210526,5.929413,98.14747,110.3484,83.862495,179.67635,0.9976421,0.8003511,0.31279442,0.8325062,1.5192178,1.2064234,13.044888,6.0245347,8.534505,4.0252748,0.4904278,1.1103288,21.110495,0.82377505,-4.954825,-3.4707353,15.214146,1.4134164,-5.221574,-3.3606982,0.016446965,2.1508741,1.169052,0.59863,4.5894685,0.664046,-0.7907457,-11.302917,13.773418,0.8003129,596.4727,0.43340266,1286.453,0.19055676,-104.33811,-0.91706425,1638.6097,0.16614284,964.08514,0.39384922,-105.97708,-0.86292213,2674.044,0.1002938,961.21124,0.34732226,-107.37351,-0.83854043,-8.635467,-0.8982046,17.50709,0.5001104,0.046674594,0.5091403,-0.017022502,-0.9241312,0.73637843,0.7454853,30.830582,0.3688969,-9.322193,-1.8508556,20.201103,1.0788082,-11.478467,-1.5437981,-3.0818415,11.128875,0.027123168,0.0015696724,0.24780531,2.6684456,2.478232,0.19027026,0.17217976,0.19888888,0.22174533,-17.978342
J9MfhPoJOaw.003,39.59683,0.13466461,37.403706,39.55297,43.10686,5.7031555,344.70862,863.5269,99.12507,125.69538,1.2886758,0.58451223,0.59209085,1.1341022,2.0316987,1.4396079,22.11965,17.008684,11.052414,5.5523267,0.6531072,0.83063644,15.994236,0.59759325,-9.929135,-1.840046,8.735874,1.6450404,-13.941493,-1.5251878,0.021045463,1.702482,1.2464651,0.4755999,5.930618,0.5909488,3.6771336,3.1776755,12.96359,0.859475,788.9815,0.31400767,1381.115,0.221,-116.71622,-0.8056685,1756.8649,0.14173587,1075.3097,0.33685508,-104.23143,-0.8899604,2764.63,0.085624576,979.3019,0.3875232,-105.95956,-0.8566397,-5.0818324,-1.2959325,14.342262,0.5529096,0.022297904,1.3370389,-0.011115623,-1.3740051,0.87828076,0.67259914,18.89796,0.45478052,-15.632304,-1.1603827,6.353297,2.2949398,-24.209385,-0.80450386,-4.9159517,13.441623,-0.0069475994,-0.0019314978,0.43442002,3.802535,2.7443106,0.17219512,0.14072135,0.18051283,0.26559028,-18.389893
J9MfhPoJOaw.004,39.15153,0.11623935,37.1438,38.507206,41.131855,3.9880562,106.12298,84.38156,82.78069,86.77931,1.3547027,0.47526535,0.7451152,1.2774459,1.9513779,1.2062626,18.247208,12.033352,10.067949,5.127473,0.6529098,0.75929695,16.357435,0.82378393,-11.47747,-1.6726729,2.8047647,6.4406104,-15.990355,-1.2362313,0.023417948,1.8032248,1.1672235,0.5267977,6.919003,0.5069532,1.1750973,8.69813,14.198804,0.82801884,846.183,0.28324932,1332.2327,0.21821786,-84.30412,-1.109203,1791.5845,0.13556102,1136.396,0.32993448,-77.12382,-1.1421765,2819.9373,0.09195088,951.6078,0.34191108,-81.02823,-1.0496974,-5.3533854,-1.3520526,16.257116,0.55699503,0.04157204,0.57626474,-0.012496788,-1.3714241,0.79940605,0.63182944,21.916595,0.4284868,-17.327353,-1.0168195,0.47321403,41.549484,-23.095406,-0.7845356,-0.8819814,8.717329,0.02691845,-0.00045180204,0.38863048,3.5356905,2.7443106,0.22463414,0.20206371,0.13914286,0.14317563,-17.972343
