group_id,clip_id,split_official,VideoName,Ethnicity,Gender,AgeGroup,extraversion,neuroticism,agreeableness,conscientiousness,openness,interview
U2lT_RogJMM,U2lT_RogJMM.001,train,U2lT_RogJMM.001.mp4,2,2,4,0.5046728971962617,0.40625000000000006,0.5494505494505494,0.4563106796116505,0.5111111111111111,0.5046728971962616
U3UaF1aFek4,U3UaF1aFek4.001,train,U3UaF1aFek4.001.mp4,3,2,5,0.6168224299065421,0.6041666666666666,0.6043956043956044,0.5339805825242718,0.6,0.5887850467289719
U3UaF1aFek4,U3UaF1aFek4.002,train,U3UaF1aFek4.002.mp4,3,2,5,0.4672897196261683,0.5833333333333333,0.5494505494505494,0.5048543689320388,0.5333333333333333,0.4859813084112149
U3UaF1aFek4,U3UaF1aFek4.005,train,U3UaF1aFek4.005.mp4,3,2,5,0.48598130841121495,0.46875,0.6483516483516484,0.4077669902912622,0.5,0.47663551401869153
U9NlCSah83U,U9NlCSah83U.001,train,U9NlCSah83U.001.mp4,2,2,5,0.36448598130841126,0.3645833333333333,0.5164835164835165,0.42718446601941745,0.5777777777777777,0.41121495327102797
U9cidDFDTQE,U9cidDFDTQE.001,train,U9cidDFDTQE.001.mp4,2,1,7,0.25233644859813087,0.40625000000000006,0.6373626373626373,0.6601941747572816,0.4,0.46728971962616817
U9cidDFDTQE,U9cidDFDTQE.003,train,U9cidDFDTQE.003.mp4,2,1,7,0.30841121495327106,0.6041666666666666,0.4725274725274725,0.6796116504854369,0.4222222222222222,0.4579439252336448
U9cidDFDTQE,U9cidDFDTQE.004,train,U9cidDFDTQE.004.mp4,2,1,7,0.3271028037383178,0.5520833333333334,0.5824175824175825,0.6601941747572816,0.4777777777777778,0.514018691588785
UA6UY69EVSI,UA6UY69EVSI.000,train,UA6UY69EVSI.000.mp4,2,2,6,0.4485981308411215,0.40625000000000006,0.4175824175824176,0.35922330097087385,0.38888888888888895,0.35514018691588783
UA6UY69EVSI,UA6UY69EVSI.002,train,UA6UY69EVSI.002.mp4,2,2,6,0.4392523364485981,0.4791666666666667,0.5934065934065933,0.4660194174757281,0.5222222222222223,0.43925233644859807
UA6UY69EVSI,UA6UY69EVSI.004,train,UA6UY69EVSI.004.mp4,2,2,6,0.36448598130841126,0.37499999999999994,0.3736263736263736,0.33980582524271846,0.4444444444444445,0.35514018691588783
UANQntvIqVk,UANQntvIqVk.000,train,UANQntvIqVk.000.mp4,2,2,5,0.6168224299065421,0.7291666666666667,0.5054945054945055,0.7281553398058251,0.7222222222222221,0.6542056074766355
UANQntvIqVk,UANQntvIqVk.003,train,UANQntvIqVk.003.mp4,2,2,5,0.7663551401869159,0.7395833333333333,0.7472527472527474,0.7961165048543688,0.7,0.6728971962616823
UANQntvIqVk,UANQntvIqVk.004,train,UANQntvIqVk.004.mp4,2,2,5,0.6822429906542057,0.6979166666666666,0.6373626373626373,0.6310679611650486,0.711111111111111,0.5981308411214953
UCKiPkp4ZkA,UCKiPkp4ZkA.000,train,UCKiPkp4ZkA.000.mp4,2,2,5,0.4672897196261683,0.35416666666666663,0.5384615384615384,0.5242718446601942,0.5666666666666667,0.4859813084112149
UD-8YYU7GZs,UD-8YYU7GZs.000,train,UD-8YYU7GZs.000.mp4,2,1,5,0.3177570093457944,0.4166666666666667,0.4725274725274725,0.4466019417475728,0.4222222222222222,0.35514018691588783
UD-8YYU7GZs,UD-8YYU7GZs.003,train,UD-8YYU7GZs.003.mp4,2,1,5,0.33644859813084116,0.2604166666666667,0.3956043956043956,0.30097087378640774,0.26666666666666666,0.3177570093457943
UD-8YYU7GZs,UD-8YYU7GZs.004,train,UD-8YYU7GZs.004.mp4,2,1,5,0.26168224299065423,0.3020833333333333,0.4175824175824176,0.2524271844660194,0.4222222222222222,0.29906542056074764
UEYKBC_SuzU,UEYKBC_SuzU.001,train,UEYKBC_SuzU.001.mp4,2,1,4,0.37383177570093457,0.35416666666666663,0.4835164835164835,0.30097087378640774,0.5,0.35514018691588783
UEYKBC_SuzU,UEYKBC_SuzU.004,train,UEYKBC_SuzU.004.mp4,2,1,4,0.4953271028037384,0.46875,0.5054945054945055,0.4077669902912622,0.5888888888888889,0.43925233644859807
UGn9Q8Fe9jw,UGn9Q8Fe9jw.001,train,UGn9Q8Fe9jw.001.mp4,2,2,5,0.5981308411214954,0.6458333333333333,0.6593406593406592,0.5631067961165048,0.5888888888888889,0.5420560747663551
UGp1GNK0GWg,UGp1GNK0GWg.000,train,UGp1GNK0GWg.000.mp4,2,1,4,0.39252336448598135,0.29166666666666663,0.3956043956043956,0.3495145631067961,0.5,0.33644859813084105
UGsr6Vnqf7I,UGsr6Vnqf7I.003,train,UGsr6Vnqf7I.003.mp4,2,2,5,0.4672897196261683,0.6145833333333333,0.6153846153846153,0.7378640776699029,0.6888888888888889,0.5981308411214953
UGsr6Vnqf7I,UGsr6Vnqf7I.004,train,UGsr6Vnqf7I.004.mp4,2,2,5,0.5233644859813085,0.5520833333333334,0.6263736263736264,0.6699029126213591,0.5111111111111111,0.5327102803738317
UKHSKkb0V1o,UKHSKkb0V1o.003,train,UKHSKkb0V1o.003.mp4,3,1,5,0.5981308411214954,0.625,0.6923076923076923,0.3883495145631068,0.5777777777777777,0.5233644859813084
UKHSKkb0V1o,UKHSKkb0V1o.004,train,UKHSKkb0V1o.004.mp4,3,1,5,0.5700934579439253,0.7395833333333333,0.6263736263736264,0.5631067961165048,0.6777777777777777,0.6728971962616823
UKHSKkb0V1o,UKHSKkb0V1o.005,train,UKHSKkb0V1o.005.mp4,3,1,5,0.4672897196261683,0.7083333333333334,0.6703296703296703,0.6116504854368932,0.6222222222222222,0.6261682242990654
UMMhvyjgRnM,UMMhvyjgRnM.004,train,UMMhvyjgRnM.004.mp4,2,2,5,0.588785046728972,0.6041666666666666,0.6153846153846153,0.5631067961165048,0.6444444444444444,0.5420560747663551
UMgeWS5r3IE,UMgeWS5r3IE.005,train,UMgeWS5r3IE.005.mp4,2,2,4,0.4299065420560748,0.2395833333333333,0.4395604395604395,0.4174757281553398,0.45555555555555555,0.32710280373831774
UOvgGSx9k_k,UOvgGSx9k_k.001,train,UOvgGSx9k_k.001.mp4,2,2,6,0.5981308411214954,0.625,0.5164835164835165,0.5922330097087379,0.4666666666666667,0.514018691588785
UOvgGSx9k_k,UOvgGSx9k_k.002,train,UOvgGSx9k_k.002.mp4,2,2,6,0.5981308411214954,0.5,0.3956043956043956,0.5728155339805825,0.6666666666666666,0.514018691588785
UOvgGSx9k_k,UOvgGSx9k_k.003,train,UOvgGSx9k_k.003.mp4,2,2,6,0.5700934579439253,0.6041666666666666,0.6593406593406592,0.6116504854368932,0.6444444444444444,0.6355140186915886
UQeuBvZNusI,UQeuBvZNusI.000,train,UQeuBvZNusI.000.mp4,2,2,6,0.4579439252336449,0.34374999999999994,0.4065934065934066,0.4466019417475728,0.41111111111111115,0.308411214953271
UQeuBvZNusI,UQeuBvZNusI.001,train,UQeuBvZNusI.001.mp4,2,2,6,0.37383177570093457,0.34374999999999994,0.4835164835164835,0.3883495145631068,0.4222222222222222,0.40186915887850466
UQeuBvZNusI,UQeuBvZNusI.003,train,UQeuBvZNusI.003.mp4,2,2,6,0.39252336448598135,0.46875,0.4505494505494505,0.4077669902912622,0.34444444444444444,0.40186915887850466
US4PxgfKDeA,US4PxgfKDeA.000,train,US4PxgfKDeA.000.mp4,2,2,6,0.3177570093457944,0.21874999999999997,0.3626373626373627,0.24271844660194175,0.611111111111111,0.18691588785046725
US4PxgfKDeA,US4PxgfKDeA.003,train,US4PxgfKDeA.003.mp4,2,2,6,0.2710280373831776,0.3333333333333333,0.3846153846153846,0.22330097087378642,0.4777777777777778,0.22429906542056074
US4PxgfKDeA,US4PxgfKDeA.004,train,US4PxgfKDeA.004.mp4,2,2,6,0.29906542056074764,0.5,0.4065934065934066,0.3883495145631068,0.6555555555555556,0.35514018691588783
USO-o9dHJ3U,USO-o9dHJ3U.000,train,USO-o9dHJ3U.000.mp4,3,2,6,0.28037383177570097,0.3645833333333333,0.4285714285714285,0.5436893203883495,0.3555555555555556,0.3457943925233644
USO-o9dHJ3U,USO-o9dHJ3U.001,train,USO-o9dHJ3U.001.mp4,3,2,6,0.2149532710280374,0.4375,0.3846153846153846,0.5145631067961165,0.3666666666666667,0.3644859813084112
USO-o9dHJ3U,USO-o9dHJ3U.004,train,USO-o9dHJ3U.004.mp4,3,2,6,0.4299065420560748,0.4479166666666667,0.5054945054945055,0.42718446601941745,0.4888888888888889,0.41121495327102797
USO-o9dHJ3U,USO-o9dHJ3U.005,train,USO-o9dHJ3U.005.mp4,3,2,6,0.37383177570093457,0.5625,0.6813186813186812,0.6796116504854369,0.5444444444444444,0.6074766355140186
USicjVA1trA,USicjVA1trA.003,train,USicjVA1trA.003.mp4,2,2,5,0.5327102803738318,0.59375,0.6813186813186812,0.5631067961165048,0.7,0.6355140186915886
USicjVA1trA,USicjVA1trA.004,train,USicjVA1trA.004.mp4,2,2,5,0.6822429906542057,0.6875,0.6153846153846153,0.5533980582524272,0.7333333333333333,0.616822429906542
USicjVA1trA,USicjVA1trA.005,train,USicjVA1trA.005.mp4,2,2,5,0.6728971962616823,0.65625,0.6263736263736264,0.5339805825242718,0.7333333333333333,0.6074766355140186
UVMEzA3yHsM,UVMEzA3yHsM.001,train,UVMEzA3yHsM.001.mp4,2,1,5,0.4112149532710281,0.4375,0.4835164835164835,0.42718446601941745,0.4777777777777778,0.3925233644859813
UVMEzA3yHsM,UVMEzA3yHsM.003,train,UVMEzA3yHsM.003.mp4,2,1,5,0.33644859813084116,0.3020833333333333,0.4835164835164835,0.27184466019417475,0.43333333333333335,0.23364485981308408
UVvBaGOxwRI,UVvBaGOxwRI.000,train,UVvBaGOxwRI.000.mp4,2,2,4,0.588785046728972,0.45833333333333337,0.6153846153846153,0.5048543689320388,0.5777777777777777,0.5233644859813084
UWVOT3YPQH4,UWVOT3YPQH4.001,train,UWVOT3YPQH4.001.mp4,2,2,6,0.663551401869159,0.7812499999999999,0.7032967032967032,0.9514563106796118,0.711111111111111,0.822429906542056
UWVOT3YPQH4,UWVOT3YPQH4.002,train,UWVOT3YPQH4.002.mp4,2,2,6,0.5140186915887851,0.6354166666666666,0.5604395604395604,0.7378640776699029,0.5333333333333333,0.5887850467289719
UWVOT3YPQH4,UWVOT3YPQH4.004,train,UWVOT3YPQH4.004.mp4,2,2,6,0.47663551401869164,0.4375,0.5934065934065933,0.7184466019417477,0.5555555555555556,0.6074766355140186
UWVOT3YPQH4,UWVOT3YPQH4.005,train,UWVOT3YPQH4.005.mp4,2,2,6,0.5327102803738318,0.53125,0.5384615384615384,0.6407766990291262,0.5777777777777777,0.5794392523364486
U_QQ8EuuWPg,U_QQ8EuuWPg.000,train,U_QQ8EuuWPg.000.mp4,2,1,6,0.4392523364485981,0.5625,0.5824175824175825,0.3980582524271845,0.4777777777777778,0.4859813084112149
U_QQ8EuuWPg,U_QQ8EuuWPg.001,train,U_QQ8EuuWPg.001.mp4,2,1,6,0.3177570093457944,0.6666666666666667,0.5384615384615384,0.4854368932038835,0.6,0.5327102803738317
U_QQ8EuuWPg,U_QQ8EuuWPg.002,train,U_QQ8EuuWPg.002.mp4,2,1,6,0.47663551401869164,0.625,0.7472527472527474,0.6990291262135921,0.6444444444444444,0.6074766355140186
U_QQ8EuuWPg,U_QQ8EuuWPg.003,train,U_QQ8EuuWPg.003.mp4,2,1,6,0.4392523364485981,0.6666666666666667,0.7142857142857143,0.6893203883495147,0.7333333333333333,0.6822429906542056
U_QQ8EuuWPg,U_QQ8EuuWPg.005,train,U_QQ8EuuWPg.005.mp4,2,1,6,0.5794392523364487,0.5729166666666666,0.7032967032967032,0.5825242718446602,0.611111111111111,0.6635514018691588
UcyjGGEBn30,UcyjGGEBn30.001,train,UcyjGGEBn30.001.mp4,2,2,5,0.7476635514018694,0.7187499999999999,0.6923076923076923,0.7184466019417477,0.7444444444444444,0.7289719626168224
UcyjGGEBn30,UcyjGGEBn30.004,train,UcyjGGEBn30.004.mp4,2,2,5,0.8504672897196264,0.84375,0.6703296703296703,0.7864077669902914,0.8666666666666667,0.7383177570093457
UcyjGGEBn30,UcyjGGEBn30.005,train,UcyjGGEBn30.005.mp4,2,2,5,0.691588785046729,0.7916666666666667,0.8021978021978021,0.7572815533980582,0.7444444444444444,0.7383177570093457
UhNyHUwo1SY,UhNyHUwo1SY.001,train,UhNyHUwo1SY.001.mp4,2,1,5,0.6822429906542057,0.6145833333333333,0.7802197802197802,0.6601941747572816,0.6222222222222222,0.6542056074766355
UhNyHUwo1SY,UhNyHUwo1SY.003,train,UhNyHUwo1SY.003.mp4,2,1,5,0.5514018691588786,0.7395833333333333,0.6703296703296703,0.6699029126213591,0.7777777777777777,0.7476635514018691
Ui1ajQU5Ib8,Ui1ajQU5Ib8.000,train,Ui1ajQU5Ib8.000.mp4,2,1,6,0.4205607476635514,0.5416666666666666,0.4505494505494505,0.6407766990291262,0.4888888888888889,0.514018691588785
Ui1ajQU5Ib8,Ui1ajQU5Ib8.001,train,Ui1ajQU5Ib8.001.mp4,2,1,6,0.3457943925233645,0.22916666666666663,0.5714285714285714,0.5825242718446602,0.5111111111111111,0.514018691588785
Ui1ajQU5Ib8,Ui1ajQU5Ib8.005,train,Ui1ajQU5Ib8.005.mp4,2,1,6,0.36448598130841126,0.32291666666666663,0.3846153846153846,0.5242718446601942,0.5,0.33644859813084105
UipoC_HLOP0,UipoC_HLOP0.001,train,UipoC_HLOP0.001.mp4,3,1,6,0.5233644859813085,0.6145833333333333,0.824175824175824,0.7281553398058251,0.5555555555555556,0.6915887850467289
UipoC_HLOP0,UipoC_HLOP0.003,train,UipoC_HLOP0.003.mp4,3,1,6,0.4672897196261683,0.5833333333333333,0.7362637362637363,0.7087378640776699,0.5333333333333333,0.6635514018691588
UipoC_HLOP0,UipoC_HLOP0.004,train,UipoC_HLOP0.004.mp4,3,1,6,0.37383177570093457,0.4375,0.6593406593406592,0.6990291262135921,0.4666666666666667,0.6635514018691588
UjqpaK1HlKI,UjqpaK1HlKI.004,train,UjqpaK1HlKI.004.mp4,2,1,5,0.5046728971962617,0.6458333333333333,0.5824175824175825,0.5533980582524272,0.5777777777777777,0.5233644859813084
UjqpaK1HlKI,UjqpaK1HlKI.005,train,UjqpaK1HlKI.005.mp4,2,1,5,0.4579439252336449,0.6458333333333333,0.4395604395604395,0.5728155339805825,0.6444444444444444,0.4859813084112149
UoC_4qi_m9c,UoC_4qi_m9c.002,train,UoC_4qi_m9c.002.mp4,3,2,5,0.37383177570093457,0.4166666666666667,0.4505494505494505,0.30097087378640774,0.23333333333333334,0.27102803738317754
UoC_4qi_m9c,UoC_4qi_m9c.003,train,UoC_4qi_m9c.003.mp4,3,2,5,0.2897196261682243,0.3333333333333333,0.17582417582417584,0.0970873786407767,0.24444444444444444,0.1682242990654205
UqfFvPT9mEs,UqfFvPT9mEs.000,train,UqfFvPT9mEs.000.mp4,2,1,5,0.7570093457943926,0.7187499999999999,0.6593406593406592,0.5339805825242718,0.6888888888888889,0.6542056074766355
UrOamWOcOwQ,UrOamWOcOwQ.000,train,UrOamWOcOwQ.000.mp4,2,1,6,0.4205607476635514,0.5833333333333333,0.5604395604395604,0.6407766990291262,0.4444444444444445,0.5700934579439252
UrOamWOcOwQ,UrOamWOcOwQ.002,train,UrOamWOcOwQ.002.mp4,2,1,6,0.4018691588785047,0.46875,0.5274725274725275,0.5631067961165048,0.4444444444444445,0.4485981308411215
UrOamWOcOwQ,UrOamWOcOwQ.003,train,UrOamWOcOwQ.003.mp4,2,1,6,0.28037383177570097,0.42708333333333337,0.6153846153846153,0.6116504854368932,0.4,0.43925233644859807
UrOamWOcOwQ,UrOamWOcOwQ.004,train,UrOamWOcOwQ.004.mp4,2,1,6,0.3177570093457944,0.53125,0.6373626373626373,0.6699029126213591,0.5111111111111111,0.5420560747663551
UrOamWOcOwQ,UrOamWOcOwQ.005,train,UrOamWOcOwQ.005.mp4,2,1,6,0.3177570093457944,0.3333333333333333,0.5164835164835165,0.47572815533980584,0.32222222222222224,0.3925233644859813
UsmwjNu3kgQ,UsmwjNu3kgQ.001,train,UsmwjNu3kgQ.001.mp4,2,1,5,0.33644859813084116,0.4895833333333333,0.4945054945054945,0.6504854368932039,0.611111111111111,0.47663551401869153
UtVo107m5lg,UtVo107m5lg.001,train,UtVo107m5lg.001.mp4,2,1,4,0.5794392523364487,0.5208333333333334,0.6703296703296703,0.5631067961165048,0.5333333333333333,0.5327102803738317
UtVo107m5lg,UtVo107m5lg.002,train,UtVo107m5lg.002.mp4,2,1,4,0.29906542056074764,0.4895833333333333,0.4615384615384615,0.36893203883495146,0.5666666666666667,0.3457943925233644
UtVo107m5lg,UtVo107m5lg.003,train,UtVo107m5lg.003.mp4,2,1,4,0.5794392523364487,0.53125,0.6593406593406592,0.5533980582524272,0.6555555555555556,0.46728971962616817
UtVo107m5lg,UtVo107m5lg.005,train,UtVo107m5lg.005.mp4,2,1,4,0.6355140186915887,0.6354166666666666,0.7142857142857143,0.6699029126213591,0.6444444444444444,0.6261682242990654
Uu-NbXUPr-A,Uu-NbXUPr-A.000,train,Uu-NbXUPr-A.000.mp4,2,2,5,0.7476635514018694,0.7916666666666667,0.7142857142857143,0.8252427184466018,0.811111111111111,0.7476635514018691
Uu-NbXUPr-A,Uu-NbXUPr-A.001,train,Uu-NbXUPr-A.001.mp4,2,2,5,0.7476635514018694,0.7187499999999999,0.7802197802197802,0.7378640776699029,0.711111111111111,0.7570093457943924
UvX6ctu2ObM,UvX6ctu2ObM.002,train,UvX6ctu2ObM.002.mp4,2,1,5,0.2710280373831776,0.3125,0.3736263736263736,0.33980582524271846,0.4444444444444445,0.2803738317757009
UzgW75Fd4jU,UzgW75Fd4jU.001,train,UzgW75Fd4jU.001.mp4,3,2,4,0.25233644859813087,0.39583333333333337,0.31868131868131866,0.33980582524271846,0.4222222222222222,0.22429906542056074
V1I40vVRk78,V1I40vVRk78.002,train,V1I40vVRk78.002.mp4,2,2,4,0.4299065420560748,0.5416666666666666,0.5824175824175825,0.4660194174757281,0.6444444444444444,0.5420560747663551
V1I40vVRk78,V1I40vVRk78.003,train,V1I40vVRk78.003.mp4,2,2,4,0.6168224299065421,0.6145833333333333,0.5714285714285714,0.5339805825242718,0.5444444444444444,0.5607476635514018
V1TjmLtgNm0,V1TjmLtgNm0.000,train,V1TjmLtgNm0.000.mp4,2,2,5,0.6822429906542057,0.6770833333333334,0.6043956043956044,0.4854368932038835,0.8555555555555554,0.616822429906542
V1TjmLtgNm0,V1TjmLtgNm0.002,train,V1TjmLtgNm0.002.mp4,2,2,5,0.6168224299065421,0.6875,0.6043956043956044,0.5436893203883495,0.811111111111111,0.5887850467289719
V1TjmLtgNm0,V1TjmLtgNm0.005,train,V1TjmLtgNm0.005.mp4,2,2,5,0.5607476635514019,0.3645833333333333,0.4725274725274725,0.6116504854368932,0.6555555555555556,0.5046728971962616
V2nvyZB-JNM,V2nvyZB-JNM.001,train,V2nvyZB-JNM.001.mp4,2,2,5,0.36448598130841126,0.29166666666666663,0.3846153846153846,0.3980582524271845,0.3777777777777778,0.32710280373831774
V2nvyZB-JNM,V2nvyZB-JNM.002,train,V2nvyZB-JNM.002.mp4,2,2,5,0.5327102803738318,0.40625000000000006,0.5604395604395604,0.5145631067961165,0.4222222222222222,0.4859813084112149
V2nvyZB-JNM,V2nvyZB-JNM.003,train,V2nvyZB-JNM.003.mp4,2,2,5,0.5046728971962617,0.5833333333333333,0.5824175824175825,0.6893203883495147,0.38888888888888895,0.46728971962616817
V2nvyZB-JNM,V2nvyZB-JNM.004,train,V2nvyZB-JNM.004.mp4,2,2,5,0.5327102803738318,0.42708333333333337,0.7362637362637363,0.5728155339805825,0.6444444444444444,0.5794392523364486
V4ibYU1O-YI,V4ibYU1O-YI.000,train,V4ibYU1O-YI.000.mp4,2,2,5,0.26168224299065423,0.2708333333333333,0.4175824175824176,0.2621359223300971,0.6444444444444444,0.23364485981308408
V4ibYU1O-YI,V4ibYU1O-YI.001,train,V4ibYU1O-YI.001.mp4,2,2,5,0.2710280373831776,0.2604166666666667,0.2637362637362637,0.1941747572815534,0.5777777777777777,0.17757009345794392
V4ibYU1O-YI,V4ibYU1O-YI.005,train,V4ibYU1O-YI.005.mp4,2,2,5,0.25233644859813087,0.21874999999999997,0.30769230769230765,0.17475728155339804,0.5222222222222223,0.14953271028037382
V7_h3URfSFY,V7_h3URfSFY.000,train,V7_h3URfSFY.000.mp4,2,2,4,0.16822429906542055,0.21874999999999997,0.24175824175824176,0.3495145631067961,0.26666666666666666,0.21495327102803735
V7_h3URfSFY,V7_h3URfSFY.003,train,V7_h3URfSFY.003.mp4,2,2,4,0.28037383177570097,0.2708333333333333,0.3626373626373627,0.3300970873786408,0.41111111111111115,0.32710280373831774
V7_h3URfSFY,V7_h3URfSFY.005,train,V7_h3URfSFY.005.mp4,2,2,4,0.1588785046728972,0.15624999999999994,0.30769230769230765,0.2038834951456311,0.2111111111111111,0.19626168224299062
V8JaJ2IVG9E,V8JaJ2IVG9E.004,train,V8JaJ2IVG9E.004.mp4,2,2,4,0.5794392523364487,0.6041666666666666,0.6263736263736264,0.6796116504854369,0.8666666666666667,0.644859813084112
V8JaJ2IVG9E,V8JaJ2IVG9E.005,train,V8JaJ2IVG9E.005.mp4,2,2,4,0.47663551401869164,0.6145833333333333,0.4505494505494505,0.6019417475728155,0.6555555555555556,0.5327102803738317
V8PSAROGbZM,V8PSAROGbZM.004,train,V8PSAROGbZM.004.mp4,2,2,5,0.7663551401869159,0.84375,0.6153846153846153,0.5048543689320388,0.8666666666666667,0.7383177570093457
V8w2Lo5wxl8,V8w2Lo5wxl8.000,train,V8w2Lo5wxl8.000.mp4,2,2,4,0.4392523364485981,0.5416666666666666,0.5494505494505494,0.5922330097087379,0.611111111111111,0.5981308411214953
V8w2Lo5wxl8,V8w2Lo5wxl8.001,train,V8w2Lo5wxl8.001.mp4,2,2,4,0.4579439252336449,0.4375,0.5494505494505494,0.3883495145631068,0.5777777777777777,0.4859813084112149
V8w2Lo5wxl8,V8w2Lo5wxl8.004,train,V8w2Lo5wxl8.004.mp4,2,2,4,0.6448598130841123,0.53125,0.6813186813186812,0.5242718446601942,0.7999999999999999,0.644859813084112
V9OuGDPnqHI,V9OuGDPnqHI.000,train,V9OuGDPnqHI.000.mp4,2,2,4,0.588785046728972,0.6041666666666666,0.7362637362637363,0.5145631067961165,0.7666666666666666,0.5794392523364486
V9OuGDPnqHI,V9OuGDPnqHI.001,train,V9OuGDPnqHI.001.mp4,2,2,4,0.4672897196261683,0.5833333333333333,0.6483516483516484,0.5145631067961165,0.5111111111111111,0.5887850467289719
V9OuGDPnqHI,V9OuGDPnqHI.004,train,V9OuGDPnqHI.004.mp4,2,2,4,0.7196261682242993,0.6145833333333333,0.8021978021978021,0.6893203883495147,0.6888888888888889,0.7663551401869158
V9aMA9YLa2k,V9aMA9YLa2k.001,train,V9aMA9YLa2k.001.mp4,2,2,5,0.5140186915887851,0.46875,0.4395604395604395,0.6213592233009709,0.5777777777777777,0.5046728971962616
V9aMA9YLa2k,V9aMA9YLa2k.005,train,V9aMA9YLa2k.005.mp4,2,2,5,0.5140186915887851,0.5104166666666666,0.5604395604395604,0.3786407766990291,0.5,0.4859813084112149
V9roK_mLM-w,V9roK_mLM-w.000,train,V9roK_mLM-w.000.mp4,2,2,6,0.5607476635514019,0.59375,0.5274725274725275,0.6601941747572816,0.5888888888888889,0.5420560747663551
V9roK_mLM-w,V9roK_mLM-w.002,train,V9roK_mLM-w.002.mp4,2,2,6,0.5607476635514019,0.7187499999999999,0.6593406593406592,0.7087378640776699,0.7555555555555554,0.6355140186915886
V9roK_mLM-w,V9roK_mLM-w.003,train,V9roK_mLM-w.003.mp4,2,2,6,0.6261682242990655,0.6458333333333333,0.6153846153846153,0.6990291262135921,0.5888888888888889,0.6542056074766355
VA5XjOaBH0Y,VA5XjOaBH0Y.000,train,VA5XjOaBH0Y.000.mp4,3,2,4,0.5794392523364487,0.65625,0.6043956043956044,0.6699029126213591,0.6777777777777777,0.719626168224299
VAZLQqJa9rQ,VAZLQqJa9rQ.001,train,VAZLQqJa9rQ.001.mp4,3,1,6,0.22429906542056074,0.22916666666666663,0.23076923076923075,0.33980582524271846,0.3,0.1682242990654205
VAZLQqJa9rQ,VAZLQqJa9rQ.002,train,VAZLQqJa9rQ.002.mp4,3,1,6,0.39252336448598135,0.3333333333333333,0.4725274725274725,0.3883495145631068,0.32222222222222224,0.3177570093457943
VAZLQqJa9rQ,VAZLQqJa9rQ.003,train,VAZLQqJa9rQ.003.mp4,3,1,6,0.29906542056074764,0.2604166666666667,0.4285714285714285,0.36893203883495146,0.3111111111111111,0.3457943925233644
VAZLQqJa9rQ,VAZLQqJa9rQ.004,train,VAZLQqJa9rQ.004.mp4,3,1,6,0.4485981308411215,0.4479166666666667,0.4505494505494505,0.47572815533980584,0.4888888888888889,0.3644859813084112
VDcYF-YQuWw,VDcYF-YQuWw.000,train,VDcYF-YQuWw.000.mp4,2,2,5,0.5327102803738318,0.6145833333333333,0.5274725274725275,0.3786407766990291,0.6333333333333333,0.43925233644859807
VForU0EmBr0,VForU0EmBr0.000,train,VForU0EmBr0.000.mp4,2,2,5,0.36448598130841126,0.4166666666666667,0.5164835164835165,0.3786407766990291,0.45555555555555555,0.3644859813084112
VForU0EmBr0,VForU0EmBr0.001,train,VForU0EmBr0.001.mp4,2,2,5,0.36448598130841126,0.3125,0.4835164835164835,0.42718446601941745,0.5222222222222223,0.3831775700934579
VForU0EmBr0,VForU0EmBr0.003,train,VForU0EmBr0.003.mp4,2,2,5,0.25233644859813087,0.3020833333333333,0.5054945054945055,0.3786407766990291,0.38888888888888895,0.2523364485981308
VForU0EmBr0,VForU0EmBr0.005,train,VForU0EmBr0.005.mp4,2,2,5,0.39252336448598135,0.5625,0.6593406593406592,0.4174757281553398,0.6777777777777777,0.5233644859813084
VGoAtKcKIe8,VGoAtKcKIe8.002,train,VGoAtKcKIe8.002.mp4,2,1,6,0.5233644859813085,0.59375,0.6373626373626373,0.6407766990291262,0.45555555555555555,0.5700934579439252
VGoAtKcKIe8,VGoAtKcKIe8.005,train,VGoAtKcKIe8.005.mp4,2,1,6,0.6355140186915887,0.5520833333333334,0.6593406593406592,0.5631067961165048,0.6,0.644859813084112
VIKk25Ozx40,VIKk25Ozx40.000,train,VIKk25Ozx40.000.mp4,2,1,5,0.47663551401869164,0.5625,0.5604395604395604,0.6504854368932039,0.611111111111111,0.5233644859813084
VIhStXxpAr0,VIhStXxpAr0.000,train,VIhStXxpAr0.000.mp4,2,1,5,0.39252336448598135,0.39583333333333337,0.3736263736263736,0.30097087378640774,0.45555555555555555,0.43925233644859807
VIhStXxpAr0,VIhStXxpAr0.001,train,VIhStXxpAr0.001.mp4,2,1,5,0.39252336448598135,0.3020833333333333,0.6813186813186812,0.4466019417475728,0.4888888888888889,0.3644859813084112
VIhStXxpAr0,VIhStXxpAr0.003,train,VIhStXxpAr0.003.mp4,2,1,5,0.37383177570093457,0.3333333333333333,0.5384615384615384,0.31067961165048547,0.4222222222222222,0.37383177570093457
VIhStXxpAr0,VIhStXxpAr0.004,train,VIhStXxpAr0.004.mp4,2,1,5,0.5514018691588786,0.5,0.5494505494505494,0.42718446601941745,0.611111111111111,0.514018691588785
VJuVsi6G96s,VJuVsi6G96s.000,train,VJuVsi6G96s.000.mp4,2,1,5,0.4672897196261683,0.5,0.6153846153846153,0.4466019417475728,0.6222222222222222,0.5514018691588785
VJuVsi6G96s,VJuVsi6G96s.002,train,VJuVsi6G96s.002.mp4,2,1,5,0.48598130841121495,0.40625000000000006,0.4835164835164835,0.5825242718446602,0.5444444444444444,0.46728971962616817
